일시,평균기온(°C),최저기온(°C),최고기온(°C),1시간 최다강수량(mm),일강수량(mm),평균 풍속(m/s),풍정합(100m),최소 상대습도(%),평균 상대습도(%),O3,PM10,PM25,최다풍향북북동,최다풍향북동,최다풍향동북동,최다풍향동,최다풍향동남동,최다풍향남동,최다풍향남남동,최다풍향남,최다풍향남남서,최다풍향남서,최다풍향서남서,최다풍향서,최다풍향서북서,최다풍향북서,최다풍향북북서,최다풍향북,최고기온 시각(hh)0,최고기온 시각(hh)1,최고기온 시각(hh)2,최고기온 시각(hh)3,최고기온 시각(hh)4,최고기온 시각(hh)5,최고기온 시각(hh)6,최고기온 시각(hh)7,최고기온 시각(hh)8,최고기온 시각(hh)9,최고기온 시각(hh)10,최고기온 시각(hh)11,최고기온 시각(hh)12,최고기온 시각(hh)13,최고기온 시각(hh)14,최고기온 시각(hh)15,최고기온 시각(hh)16,최고기온 시각(hh)17,최고기온 시각(hh)18,최고기온 시각(hh)19,최고기온 시각(hh)20,최고기온 시각(hh)21,최고기온 시각(hh)22,최고기온 시각(hh)23,최저기온 시각(hh)_0,최저기온 시각(hh)_1,최저기온 시각(hh)_2,최저기온 시각(hh)_3,최저기온 시각(hh)_4,최저기온 시각(hh)_5,최저기온 시각(hh)_6,최저기온 시각(hh)_7,최저기온 시각(hh)_8,최저기온 시각(hh)_9,최저기온 시각(hh)_10,최저기온 시각(hh)_11,최저기온 시각(hh)_12,최저기온 시각(hh)_13,최저기온 시각(hh)_14,최저기온 시각(hh)_15,최저기온 시각(hh)_16,최저기온 시각(hh)_17,최저기온 시각(hh)_18,최저기온 시각(hh)_19,최저기온 시각(hh)_20,최저기온 시각(hh)_21,최저기온 시각(hh)_22,최저기온 시각(hh)_23,1시간 최다 강수량 시각(hh)1.0,1시간 최다 강수량 시각(hh)2.0,1시간 최다 강수량 시각(hh)3.0,1시간 최다 강수량 시각(hh)4.0,1시간 최다 강수량 시각(hh)5.0,1시간 최다 강수량 시각(hh)6.0,1시간 최다 강수량 시각(hh)7.0,1시간 최다 강수량 시각(hh)8.0,1시간 최다 강수량 시각(hh)9.0,1시간 최다 강수량 시각(hh)10.0,1시간 최다 강수량 시각(hh)11.0,1시간 최다 강수량 시각(hh)12.0,1시간 최다 강수량 시각(hh)13.0,1시간 최다 강수량 시각(hh)14.0,1시간 최다 강수량 시각(hh)15.0,1시간 최다 강수량 시각(hh)16.0,1시간 최다 강수량 시각(hh)17.0,1시간 최다 강수량 시각(hh)18.0,1시간 최다 강수량 시각(hh)19.0,1시간 최다 강수량 시각(hh)20.0,1시간 최다 강수량 시각(hh)21.0,1시간 최다 강수량 시각(hh)22.0,1시간 최다 강수량 시각(hh)23.0,최소 상대습도 시각(hh)0,최소 상대습도 시각(hh)1,최소 상대습도 시각(hh)2,최소 상대습도 시각(hh)3,최소 상대습도 시각(hh)4,최소 상대습도 시각(hh)5,최소 상대습도 시각(hh)6,최소 상대습도 시각(hh)7,최소 상대습도 시각(hh)8,최소 상대습도 시각(hh)9,최소 상대습도 시각(hh)10,최소 상대습도 시각(hh)11,최소 상대습도 시각(hh)12,최소 상대습도 시각(hh)13,최소 상대습도 시각(hh)14,최소 상대습도 시각(hh)15,최소 상대습도 시각(hh)16,최소 상대습도 시각(hh)17,최소 상대습도 시각(hh)18,최소 상대습도 시각(hh)19,최소 상대습도 시각(hh)20,최소 상대습도 시각(hh)21,최소 상대습도 시각(hh)22,최소 상대습도 시각(hh)23,강수 계속시간(hr)
2018-01-29,-6.507180994,-9.387489504,-2.636847672,0,0,3.092618702,2656.428261,24.56827923,38.26164522,0.024180624,44.47038964,18.02021968,0.184901922,0,0,0,0,0,0,0,0,0,0,0.408340355,0.152811498,0.19184483,0.062101395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111254337,0.370051386,0.518694277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152811498,0.267419235,0.518694277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06107499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.123826932,0,0.458519702,0.06107499,0.102632151,0.253946225,0,0,0,0,0,0,0,0,0.30659645
2018-01-30,-4.168506569,-9.98801194,0.679944658,0,1.283572862,1.946900678,1691.265876,27.48753031,54.72340918,0.014456217,44.04165639,19.39419405,0,0.06107499,0,0,0,0,0.050179347,0,0.47044175,0.123826932,0,0.102632151,0.19184483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06107499,0.66228658,0.152811498,0,0,0,0,0,0,0,0.123826932,0,0,0.048252527,0.123826932,0,0.143592303,0.458519702,0.225808536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050179347,0,,0,0,0,0,0.123826932,0,0,0.408340355,0,0.205693698,0.163707141,0.048252527,0,0,0,0,0,0,0,0,0,4.764214183
2018-01-31,-1.131326394,-4.866239135,2.509669012,0,0,1.864793364,1627.880738,30.17326524,51.33949204,0.011871445,46.53222217,23.00929413,0,0,0,0,0,0,0,0,0,0,0.06107499,0,0.60940438,0.143592303,0.185928327,0,0.123826932,0,0,0,0,0,0,0,0,0,0,0.050179347,0,0.123176385,0.294476981,0,0.408340355,0,0,0,0,0,0,0,0,0,0.062101395,0,0,0.143592303,0.048252527,0.213886488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532167287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.143592303,0.172079459,0.408340355,0.214912893,0.06107499,0,0,0,0,0,0,0.366458237
2018-02-01,-1.863293811,-6.434720168,3.472054306,0,0,1.896220852,1653.538644,20.6111979,41.72455179,0.013816223,45.46981731,23.68699505,0.06107499,0,0,0,0,0,0,0,0,0,0,0.102632151,0.458519702,0,0.234180854,0.143592303,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06107499,0.27663843,0.253946225,0.408340355,0,0,0,0,0,0,0,0,0,0,0,0,0.050179347,0.408340355,0.541480298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.050179347,0.594268682,0.143592303,0.150884678,0.06107499,0,0,0,0,0,0,0
2018-02-02,-1.390486622,-6.254804297,4.498006665,0,0,1.832759925,1593.597036,21.45753522,44.59156064,0.011095408,53.44120786,30.62509141,0.123826932,0.06107499,0,0,0,0,0,0,0,0,0,0.050179347,0.510972506,0,0.110353922,0.143592303,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050179347,0.551932658,0.274061063,0.123826932,0,0,0,0,0,0,0,0,0,0,0,0.048252527,0.19377165,0.102632151,0.655343672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.174006279,0.06107499,0.764918731,0,0,0,0,0,0,0,0,0
2018-02-03,-5.139845925,-8.379977438,-0.786803768,0,0.267497495,3.963331433,3416.297164,29.01743179,45.26463276,0.023170553,39.72231492,20.36451095,0,0,0,0,0,0,0,0,0,0,0,0,0.704744156,0.110353922,0.123826932,0.06107499,0.532167287,0.050179347,0,0,0,0,0,0,0,0,0,0,0.143592303,0.048252527,0.225808536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06107499,0.123826932,0.815098078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.123826932,0,0.160533269,0.654564809,0.06107499,0,0,0,0,0,0,0,3.184232442
2018-02-04,-7.81861863,-10.99917107,-3.779704408,0,0.042752493,3.673890483,3159.656064,26.94669121,42.17850662,0.027013261,29.25852609,17.38945432,0,0.06107499,0,0,0,0,0,0,0,0,0,0,0.766845551,0.048252527,0.123826932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365200562,0.102632151,0.532167287,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204667293,0.733231312,0.062101395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.062101395,0.25291982,0.458519702,0,0.226459083,0,0,0,0,0,0.875681768
2018-02-05,-7.706105266,-10.42449517,-3.303019587,0,0.012214998,3.60982777,3119.802743,24.54782645,39.10573795,0.024173344,27.98118975,14.41662321,0.06107499,0,0,0,0,0,0,0,0,0,0,0,0.704744156,0.110353922,0,0.123826932,0,0,0,0,0,0,0,0,0,0,0,0,0.050179347,0.123176385,0.267419235,0.150884678,0.408340355,0,0,0,0,0,0,0,0,0,0,0,0.408340355,0.19377165,0.171428912,0.226459083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.123826932,0,0,0.050179347,0.456592882,0.266768688,0,0.102632151,0,0,0,0,0,0,0,0.435464679
2018-02-06,-8.419906957,-11.60856218,-4.130339236,0,0.024635277,3.440330084,2979.693327,24.3974407,39.22083799,0.02400276,30.22071717,17.32282231,0,0.06107499,0,0,0,0,0,0,0,0,0,0,0.650364532,0.164733546,0,0.123826932,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050179347,0.171428912,0.778391741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246224454,0.753775546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.324890957,0.06107499,0.614034053,0,0,0,0,0,0,0,0,0.553580576
2018-02-07,-6.51100062,-12.1750081,-0.358554321,0,0.012214998,1.933943004,1678.946316,20.0195038,40.87556058,0.01615343,36.60174581,21.6954563,0,0.06107499,0,0,0,0,0,0,0,0,0,0.050179347,0.654564809,0.048252527,0.185928327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889646078,0.110353922,0,0,0,0,0,0,0,0,0,0,0,0,0.050179347,0.620300023,0.32952063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.123826932,0,0.316948035,0.150884678,0.408340355,0,0,0,0,0,0,0,0.115796066
2018-02-08,-3.028672436,-8.629822835,3.563957664,0,0,1.35887451,1180.837822,22.98575942,43.7546099,0.009876441,54.4673541,35.0823048,0.408340355,0.06107499,0,0,0.102632151,0,0,0,0.050179347,0,0,0,0.062101395,0,0.315671762,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143592303,0,0.050179347,0.682401418,0.123826932,0,0,0,0,0,0,0,0,0,0,0,0,0.111254337,0.048252527,0.840493136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.143592303,0,0.506772229,0.349635468,0,0,0,0,0,0,0,0,0
2018-02-09,1.966662224,-4.295221197,7.86069132,0,0.038368966,1.500995266,1306.918148,29.69161999,49.05015107,0.010922533,68.5368013,47.13086061,0,0,0,0.050179347,0.102632151,0,0,0,0.048252527,0.532167287,0.123176385,0.143592303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143592303,0.06107499,0.172079459,0.623253248,0,0,0,0,0,0,0,0,0.143592303,0.112280742,0.634799438,0.048252527,0,0,0.06107499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143592303,0,,0,0.048252527,0,0,0,0,0,0.06107499,0.102632151,0.062101395,0.050179347,0.532167287,0,0,0,0,0,0,0,0,0,0.235852613
2018-02-10,1.320665112,-4.432416898,5.718942673,0,0,3.100556214,2669.080751,18.56395277,48.32607342,0.022128453,73.83031269,40.25252422,0.06107499,0,0,0,0,0,0,0,0,0,0,0.050179347,0.654564809,0.110353922,0.123826932,0,0,0,0,0,0,0,0,0,0,0,0,0.408340355,0.235081269,0.062101395,0.246224454,0.048252527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.050179347,0,0.06107499,0,0,0.062101395,0.67575959,0,0.102632151,0,0,0.048252527,0
2018-02-11,-4.294528505,-7.594811427,-0.371272175,0,0.304525216,3.113895531,2677.590844,23.71099257,46.36818483,0.028344436,49.81698236,14.51844335,0,0,0,0,0,0,0,0,0,0,0,0.469415345,0.296403801,0.110353922,0,0.123826932,0,0,0,0,0,0,0,0,0,0,0,0,0.050179347,0.594268682,0.204667293,0.102632151,0.048252527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.582346634,0,0,0.048252527,0.062101395,0,0.163707141,0.143592303,0,0,0,0,0,0,0,2.187834151
2018-02-12,-4.314766184,-8.175280563,-0.366358923,0,0.298287902,3.192639629,2757.262671,32.02746301,50.19782497,0.024634772,44.76844846,14.94992315,0,0,0,0,0,0,0,0,0.112280742,0,0.06107499,0.600185185,0.102632151,0,0.123826932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111254337,0.716666204,0.048252527,0.123826932,0,0,0,0,0,0,0,0,0,0,0,0,0.532167287,0.06107499,0.406757723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.644448029,0,0,0.048252527,0.102632151,0,0,0.143592303,0,0,0.06107499,0,0,0,3.278772786
2018-02-13,-0.068801171,-5.822968708,5.226838923,0,0.055891256,2.949566483,2540.610983,32.84170528,53.85170047,0.020531526,47.89002673,16.20318032,0,0,0,0,0,0.050179347,0,0,0.594268682,0.109327517,0,0.143592303,0.102632151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143592303,0.691674151,0.164733546,0,0,0,0,0,0,0,0,0,0,0,0,0.048252527,0.152811498,0.798935975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.123826932,0,0.408340355,0,0.19184483,0.112280742,0.163707141,0,0,0,0,0,0,0,0.816407341
2018-02-14,4.951487975,-0.87515579,10.56539695,0,0,3.458485056,2985.563713,34.89617068,55.77292306,0.026828762,66.34882834,29.02404673,0,0,0,0,0,0,0,0.123826932,0.062101395,0.048252527,0.469415345,0.296403801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062101395,0.111254337,0.408340355,0.418303913,0,0,0,0,0,0,0,0,0.253946225,0,0,0.06107499,0.050179347,0,0.102632151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532167287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.062101395,0.109327517,0.102632151,0.123826932,0,0,0,0,0.408340355,0,0,0.050179347,0
2018-02-15,1.681737573,-1.664052244,6.421734962,0,0,2.49347894,2154.80319,17.50078366,36.47180803,0.02760207,48.12293893,21.41846672,0.184901922,0.143592303,0,0,0,0,0,0,0,0,0,0.152811498,0.408340355,0,0.110353922,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19184483,0.050179347,0.695874428,0.062101395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050179347,0.532167287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417653366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.048252527,0,0,0.328494225,0.458519702,0.062101395,0.102632151,0,0,0,0,0,0,0,0,0
2018-02-16,0.976919492,-3.612386783,6.846262024,0,0,2.02877512,1769.66654,14.66500163,43.08831758,0.023487557,45.07964273,23.04532448,0.06107499,0,0,0,0,0,0,0,0,0,0.267419235,0.458519702,0.102632151,0,0.110353922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365851109,0.408340355,0.225808536,0,0,0,0,0,0,0,0,0,0,0,0.06107499,0.048252527,0.102632151,0.267419235,0.520621097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.123826932,0,0.573073901,0.111254337,0,0,0.048252527,0,0,0.143592303,0,0,0,0
2018-02-17,-0.869172284,-4.632733987,3.777027926,0,0,3.094145542,2681.1278,14.04724692,27.10035075,0.030463832,42.41250751,12.95871601,0.06107499,0,0,0,0,0,0,0,0,0,0,0,0.510972506,0.112280742,0.315671762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143592303,0.159506864,0.288560478,0.408340355,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050179347,0.888745663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06107499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.06107499,0.143592303,0,0.050179347,0.696900833,0.048252527,0,0,0,0,0,0,0,0,0
2018-02-18,0.937549036,-3.380569251,6.265714491,0,0,1.727635274,1478.464521,14.85992052,28.78063617,0.021054028,37.67763403,17.26235351,0.123826932,0.06107499,0,0,0,0,0,0,0,0,0,0.510972506,0.050179347,0,0.253946225,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143592303,0,0.456592882,0.338739825,0.06107499,0,0,0,0,0,0,0,0,0,0,0,0.062101395,0,0.163707141,0.774191464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.204667293,0.123826932,0.048252527,0.561151853,0.062101395,0,0,0,0,0,0,0,0,0
2018-02-19,3.222093464,-0.727317635,8.367635057,0,0,1.562191166,1342.906511,30.27957723,46.73560519,0.014473028,65.89615176,42.33019768,0.06107499,0,0,0,0,0,0,0,0,0,0,0.050179347,0.408340355,0.294476981,0.185928327,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06107499,0.294476981,0.062101395,0.582346634,0,0,0,0,0,0,0,0,0.048252527,0,0,0.532167287,0.06107499,0.050179347,0.143592303,0.164733546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123826932,,0,0,0,0,0,0,0,0.143592303,0,0.098431874,0.06107499,0.164733546,0.408340355,0,0,0,0,0,0,0,0,0
2018-02-20,2.878922811,-1.443730411,8.028335136,0,0.005017935,2.352527,2034.164381,19.51677116,41.21478026,0.019682013,70.98689101,44.51507075,0.06107499,0,0,0,0,0,0,0,0,0,0,0,0.561151853,0.048252527,0.205693698,0.123826932,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050179347,0.949820653,0,0,0,0,0,0,0,0,0,0,0,0.048252527,0,0,0,0.6642134,0.287534073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.143592303,0,0,0,0,0.644448029,0.211959668,0,0,0,0,0,0,0,0,0.033620162
2018-02-21,0.780276045,-2.405281728,5.514984651,0,0,2.617050389,2247.062814,14.20212606,31.9742689,0.024942491,39.55891556,19.22979524,0.06107499,0,0,0,0,0,0,0,0,0,0,0,0.634799438,0.050179347,0.110353922,0.143592303,0.048252527,0,0,0,0,0,0,0,0,0,0,0,0.143592303,0.062101395,0.050179347,0.469415345,0.226459083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338739825,0.408340355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25291982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.143592303,0,0,0,0,0,0.06107499,0,0,0.644448029,0.150884678,0,0,0,0,0,0,0,0,0
2018-02-22,1.875473487,-3.453136462,6.703900678,0,0.324311154,2.554896749,2210.508173,33.7740582,49.9250391,0.021307053,47.22201957,26.91236255,0.06107499,0,0,0,0,0,0.050179347,0,0.185928327,0.408340355,0,0,0.102632151,0,0.048252527,0.143592303,0,0,0,0,0,0,0,0,0,0,0,0,0.458519702,0.185928327,0.143592303,0.150884678,0.06107499,0,0,0,0,0,0,0,0,0,0,0,0,0.048252527,0,0.951747473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.143592303,0,0,0,0,0,0,0.532167287,0.050179347,0,0.110353922,0,0,0.06107499,0.102632151,0,0,0,0,0,0,0.492460697
2018-02-23,4.887075013,-0.263120992,9.904836537,0,2.171810458,2.546243614,2195.134051,45.96550586,70.74093936,0.024081358,85.9768471,58.22694359,0,0,0,0,0,0,0,0,0.160533269,0.593242277,0,0.246224454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.774191464,0.123176385,0.102632151,0,0,0,0,0,0,0,0.185928327,0,0,0.06107499,0.143592303,0,0.150884678,0.458519702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062101395,,0,0,0,0,0,0,0,0,0,0,0.267419235,0.458519702,0.048252527,0.163707141,0,0,0,0,0,0,0,1.825897429
2018-02-24,4.286319236,0.593665593,9.338614037,0,0,2.39026157,2074.791433,22.9329332,53.65627972,0.025863124,80.10586867,52.4155001,0,0.06107499,0,0,0.102632151,0,0,0,0,0,0,0.143592303,0.458519702,0,0.185928327,0.048252527,0,0,0,0,0,0,0,0,0,0,0,0,0.048252527,0.19377165,0.53151674,0.226459083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06107499,0.294476981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050179347,0.594268682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.19184483,0,0,0.458519702,0.184901922,0,0.102632151,0,0.062101395,0,0,0,0,0,0
2018-02-25,3.751000453,0.288666586,9.553718071,0,0.089305387,1.774178701,1543.722328,25.48281927,50.98274456,0.021800672,52.51031042,33.16920944,0.06107499,0.143592303,0,0,0,0,0,0,0,0,0,0.174006279,0.510972506,0,0.110353922,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204667293,0.050179347,0.150884678,0.594268682,0,0,0,0,0,0,0,0,0.143592303,0,0.408340355,0,0,0.048252527,0.123826932,0.062101395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213886488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.143592303,0.47044175,0.174006279,0,0,0,0.06107499,0,0.102632151,0,0,0.048252527,0.583518498
2018-02-26,4.025982109,-2.044691293,10.9358811,0,0,1.653881037,1430.923012,22.329992,47.7635041,0.01591035,62.17897291,38.11222826,0,0,0,0.048252527,0.246224454,0,0.062101395,0.050179347,0,0,0.184901922,0,0.408340355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048252527,0.143592303,0,0.06107499,0.623253248,0.123826932,0,0,0,0,0,0,0,0,0,0,0,0,0.048252527,0.275987883,0.67575959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048252527,0,,0,0,0,0,0,0,0.143592303,0,0,0,0.111254337,0.408340355,0.226459083,0.062101395,0,0,0,0,0,0,0,0
2018-02-27,5.743204687,0.409881127,10.12095847,0,0,1.313146795,1133.618816,32.83994854,52.41053861,0.011444056,84.40518538,52.56178073,0,0,0,0.458519702,0.102632151,0,0,0.062101395,0.172079459,0.204667293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253946225,0.102632151,0.593242277,0.050179347,0,0,0,0,0,0,0,0,0,0,0,0.724012117,0.111254337,0.102632151,0.062101395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.123826932,0,0.520621097,0.102632151,0.048252527,0,0.204667293,0,0,0,0,0,0,0,0
2018-02-28,6.049984557,3.145668647,9.386744896,0,29.37871952,2.989391665,2571.173775,47.04134447,76.52838934,0.017313604,61.357449,38.31214781,0,0.204667293,0,0.733231312,0,0,0,0,0,0,0,0,0,0,0.062101395,0,0,0,0,0,0,0,0,0,0,0,0.109327517,0.112280742,0.532167287,0.102632151,0,0,0,0,0,0,0,0.143592303,0,0,0,0,0.150884678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123826932,0,0.062101395,0,0.469415345,0.19377165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212986073,0.143592303,,0,0,0,0,0,0,0.06107499,0.174006279,0,0.408340355,0,0,0,0,0,0,0,0,0,0,0,10.47777106
2018-03-01,2.096206852,-2.223477641,5.76252131,0,0.569866807,4.692013732,4051.830617,30.5662908,58.32693992,0.036037718,39.05061439,25.08713925,0.06107499,0,0,0,0,0,0,0,0,0,0,0.050179347,0.702817336,0.185928327,0,0,0,0,0,0,0,0.582346634,0,0.06107499,0,0,0,0.212986073,0.143592303,0,0,0,0,0,0,0,0,0,0,0,0.050179347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949820653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.287534073,0.112280742,0.551932658,0,0.048252527,0,0,0,0,0,0,2.693659273
2018-03-02,1.085424603,-4.796441768,7.23995425,0,0,2.01970643,1752.610344,17.96845738,37.92753209,0.023243557,59.23652264,25.33337956,0.123826932,0.06107499,0,0,0,0.062101395,0,0,0,0,0.143592303,0,0.561151853,0,0.048252527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143592303,0,0.295255844,0.561151853,0,0,0,0,0,0,0,0,0,0,0,0,0,0.890672483,0.109327517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.143592303,0,0.048252527,0.062101395,0.123826932,0,0.050179347,0.572047496,0,0,0,0,0,0,0,0
