날짜,대분류,소분류,20M,20F,30M,30F,40M,40F,50M,50F,60M,60F
2019-07-02,식품,갈비용 우육,5,2,1,1,3,,,,,
2019-07-02,식품,갈치,1,5,6,18,11,31,10,25,2,11
2019-07-02,식품,감/홍시,,,,7,,2,1,1,1,
2019-07-02,식품,감귤/한라봉/오렌지,1,10,20,62,36,59,11,23,8,5
2019-07-02,식품,감마리놀렌산 영양제,1,3,,4,7,6,4,9,,1
2019-07-02,식품,감말랭이,,1,1,1,,1,1,,,
2019-07-02,식품,감자,15,26,17,57,27,38,16,41,5,9
2019-07-02,식품,갓김치,2,7,5,17,15,43,17,31,9,10
2019-07-02,식품,건강즙,1,13,10,29,14,36,3,20,6,2
2019-07-02,식품,건강즙/녹용,3,2,12,25,13,15,8,11,4,2
2019-07-02,식품,건대추,,1,2,8,2,8,3,3,1,
2019-07-02,식품,건망고,1,2,1,1,1,2,2,,,
2019-07-02,식품,건바나나,,1,1,9,2,3,1,,,
2019-07-02,식품,건어물 건새우,,,,,,1,1,,,
2019-07-02,식품,건어물 노가리,1,,,2,1,3,,1,,1
2019-07-02,식품,건어물 마른오징어,3,20,36,70,34,42,10,15,2,8
2019-07-02,식품,건어물 멸치,1,1,9,17,4,19,5,15,2,3
2019-07-02,식품,건어물 쥐포,2,3,7,22,16,35,4,4,2,1
2019-07-02,식품,건어물 진미채,,,4,12,6,9,1,2,1,
2019-07-02,식품,건어물 황태,1,3,7,12,5,27,1,4,3,5
2019-07-02,식품,건자두,1,12,14,41,10,50,9,18,3,8
2019-07-02,식품,건포도,,3,1,7,3,8,1,1,3,
2019-07-02,식품,게장류,6,29,23,24,6,22,2,8,3,2
2019-07-02,식품,견과류,5,21,21,37,21,58,22,32,4,4
2019-07-02,식품,견과류 땅콩,1,1,5,9,5,12,3,4,5,2
2019-07-02,식품,견과류 마카다미아,,1,2,1,4,7,,1,,2
2019-07-02,식품,견과류 밤,,9,7,27,8,25,6,11,1,3
2019-07-02,식품,견과류 잣/은행,1,,4,3,2,6,1,1,1,2
2019-07-02,식품,견과류 카카오닙스,2,,1,4,2,6,1,2,1,2
2019-07-02,식품,견과류 캐슈넛,1,,2,1,4,4,1,5,,
2019-07-02,식품,견과류 피스타치오,,,1,1,,1,,,,1
2019-07-02,식품,견과류 호두,3,3,5,23,18,23,5,8,2,2
2019-07-02,식품,계란,1,11,35,70,30,51,4,29,,4
2019-07-02,식품,고등어,2,8,10,43,29,33,13,28,3,10
2019-07-02,식품,고추/피망/파프리카,2,6,13,30,20,30,10,32,3,2
2019-07-02,식품,곡물차,1,3,3,18,7,12,5,6,,2
2019-07-02,냉난방가전,공기정화 용품,2,11,19,22,28,18,10,8,21,1
2019-07-02,냉난방가전,공기청정기,1,6,38,19,16,12,10,9,1,2
2019-07-02,식품,곶감/반건시,,,1,5,2,3,3,1,,
2019-07-02,식품,과실차,2,1,6,17,10,16,1,2,,1
2019-07-02,식품,과일류,10,34,29,42,44,59,16,43,11,12
2019-07-02,식품,과일세트,,,1,1,,1,,3,,
2019-07-02,식품,과채 음료/주스,16,44,45,128,73,89,32,40,10,9
2019-07-02,식품,구이/수육용 돈육,1,,1,1,,1,,,,
2019-07-02,식품,국내산 돈육,1,3,10,29,11,18,3,8,2,3
2019-07-02,식품,굴 생물,,,1,,,1,,,,
2019-07-02,식품,굴비/조기,,1,3,11,7,22,6,6,3,6
2019-07-02,식품,글루코사민/키토산 영양제,7,7,8,10,3,11,3,1,4,
2019-07-02,뷰티,기능성 링클케어 화장품,,,,1,,2,2,,,
2019-07-02,뷰티,기능성 모공관리 화장품,11,68,5,21,3,2,1,1,,1
2019-07-02,뷰티,기능성 아이케어 화장품,11,37,19,85,35,113,12,60,4,20
2019-07-02,뷰티,기능성 영양보습 화장품,,2,1,6,,4,,5,,
2019-07-02,뷰티,기능성 트러블케어 화장품,6,31,10,22,,6,6,5,,2
2019-07-02,뷰티,기능성 화장품 세트,,1,,,,3,,,,1
2019-07-02,뷰티,기초 화장용 로션,41,93,70,114,41,96,22,32,5,16
2019-07-02,뷰티,기초 화장용 미스트,18,37,14,30,12,22,2,11,,1
2019-07-02,뷰티,기초 화장용 스킨,45,151,57,151,68,129,17,57,5,11
2019-07-02,뷰티,기초 화장용 에센스,39,149,67,210,51,161,19,61,12,14
2019-07-02,뷰티,기초 화장용 오일/앰플,14,113,15,79,13,55,10,17,2,5
2019-07-02,뷰티,기초 화장용 크림,113,433,175,704,133,459,80,187,15,40
2019-07-02,식품,기타 농산물,,7,10,25,16,27,8,14,8,4
2019-07-02,식품,기타 주스류,11,37,36,68,38,64,16,7,3,4
2019-07-02,식품,기타 한방/환제품,,,5,2,1,1,2,,,1
2019-07-02,식품,김치류,5,25,30,83,39,114,32,95,13,14
2019-07-02,식품,꽃게,1,3,,4,4,3,1,1,1,1
2019-07-02,식품,나물,,5,12,15,5,19,2,11,1,3
2019-07-02,식품,낙지,4,2,2,15,10,26,4,10,,6
2019-07-02,냉난방가전,난방용 열풍기,,,,,,,,,1,
2019-07-02,뷰티,남성 로션,11,2,16,14,20,12,10,5,,4
2019-07-02,뷰티,남성 메이크업,7,1,11,,2,1,,3,,
2019-07-02,뷰티,남성 선케어,,3,3,4,,3,2,2,,
2019-07-02,뷰티,남성 세트,12,6,14,14,17,13,14,9,5,2
2019-07-02,뷰티,남성 쉐이빙,10,2,11,5,9,3,9,5,1,
2019-07-02,뷰티,남성 스킨,8,3,9,2,11,9,6,6,3,
2019-07-02,뷰티,남성 에센스,15,9,18,25,20,18,12,7,2,2
2019-07-02,뷰티,남성 크림,4,,3,1,5,3,,,,
2019-07-02,뷰티,남성 클렌징,5,1,10,4,11,2,1,2,1,
2019-07-02,냉난방가전,냉풍기,1,1,2,6,6,8,3,5,3,
2019-07-02,뷰티,네일 메이크업 용품,29,216,119,458,66,260,17,54,4,15
2019-07-02,뷰티,네일관리 소품,,5,,9,5,4,,,,
2019-07-02,뷰티,네일리무버,3,7,3,3,2,1,2,,,3
2019-07-02,뷰티,네일세트,,6,3,10,1,3,,2,,
2019-07-02,뷰티,네일아트,,7,1,7,1,4,1,2,,
2019-07-02,뷰티,네일컬러,1,22,8,26,5,23,,,3,
2019-07-02,뷰티,네일케어,,11,3,20,6,11,1,2,,
2019-07-02,식품,녹차,1,5,11,12,19,10,5,7,1,2
2019-07-02,식품,느타리버섯,1,3,1,6,3,3,,,1,1
2019-07-02,식품,다이어트보조식,91,116,86,119,40,98,26,50,11,9
2019-07-02,식품,다이어트용 헬스보충식품,59,27,34,27,29,22,10,15,2,5
2019-07-02,식품,닭 양념육,1,2,,6,1,2,1,,,
2019-07-02,식품,닭가슴살,129,164,123,161,41,89,30,59,5,9
2019-07-02,식품,대게/킹크랩,2,4,3,12,1,3,2,,,
2019-07-02,식품,더치커피,8,25,31,100,28,39,8,8,6,4
2019-07-02,뷰티,데오드란트,9,18,17,32,18,25,5,8,1,
2019-07-02,식품,도라지/더덕,1,2,3,6,5,8,1,3,,
2019-07-02,냉난방가전,돈풍기,,,,,,,,1,,
2019-07-02,식품,돼지 곱창,145,289,149,250,52,93,12,31,7,8
2019-07-02,식품,두유,18,87,96,272,128,307,86,199,30,49
2019-07-02,식품,둥굴레차,,,6,2,5,5,4,2,2,
2019-07-02,식품,딸기/복분자/블루베리,1,5,15,36,14,24,6,6,1,3
2019-07-02,식품,딸기우유,3,2,8,17,8,10,,1,,
2019-07-02,냉난방가전,라디에이터,1,,,,,,,,,
2019-07-02,식품,랍스타,,3,4,,2,1,,,,
2019-07-02,식품,레몬/자몽,4,33,25,35,11,39,5,20,1,5
2019-07-02,식품,루테인/눈 영양제,13,29,40,95,67,125,44,48,16,20
2019-07-02,뷰티,린스,3,14,8,27,18,23,4,13,4,3
2019-07-02,뷰티,립앤아이 리무버,1,20,5,28,7,11,1,4,,
2019-07-02,식품,마늘/생강,1,3,16,24,7,29,20,18,8,4
2019-07-02,냉난방가전,멀티형 에어컨,,,4,,3,2,,1,,1
2019-07-02,뷰티,메이크업 박스,1,9,1,9,2,4,,3,,1
2019-07-02,뷰티,메이크업 브러쉬,7,74,20,70,10,20,3,8,1,1
2019-07-02,식품,메추리알,1,2,6,14,4,2,2,3,,1
2019-07-02,식품,명태/동태,1,1,,8,,7,,2,,
2019-07-02,식품,무/배추,,,,6,,5,,2,,
2019-07-02,식품,무김치,6,10,17,92,46,135,35,89,7,24
2019-07-02,식품,문어,1,,2,1,3,5,1,4,,3
2019-07-02,식품,물김치,,2,3,5,3,7,2,8,2,2
2019-07-02,식품,미나리,,,,6,,1,,3,,
2019-07-02,식품,미숫가루/곡물가루,2,7,14,18,5,16,,9,,3
2019-07-02,뷰티,미용가위,1,2,3,4,,1,,1,,
2019-07-02,식품,믹스 채소,,2,,3,2,3,,1,3,
2019-07-02,식품,밀크티/티라떼,16,83,18,76,19,26,5,8,,4
2019-07-02,식품,바나나/파인애플/망고,16,18,28,99,32,91,28,41,7,5
2019-07-02,식품,바나나우유,3,16,6,28,11,17,2,2,1,1
2019-07-02,뷰티,바디 보습제,19,111,28,122,50,107,24,23,4,9
2019-07-02,뷰티,바디 세트,3,12,4,11,4,3,1,5,1,1
2019-07-02,뷰티,바디 스크럽,5,9,10,29,14,65,6,30,1,3
2019-07-02,뷰티,바디 클렌져,34,82,91,190,74,147,26,63,17,19
2019-07-02,뷰티,바디케어용 땀패드,,,1,3,,3,,,,
2019-07-02,뷰티,바디케어용 때비누,1,2,2,6,3,3,1,2,5,
2019-07-02,뷰티,바디케어용 볼륨업크림,,3,,5,,2,2,,,
2019-07-02,뷰티,바디케어용 슬리밍,1,,1,4,3,4,,2,,
2019-07-02,뷰티,바디케어용 제모제,8,37,7,25,9,11,4,2,1,
2019-07-02,뷰티,바디케어용 청 결제,6,25,11,47,14,41,5,13,3,2
2019-07-02,식품,반건조고구마,1,9,11,36,8,15,2,5,1,1
2019-07-02,식품,반찬류,8,17,21,45,20,46,8,17,2,2
2019-07-02,식품,배/포도/과일즙,4,10,19,69,18,48,10,13,3,3
2019-07-02,식품,배추김치,4,14,28,57,38,101,37,70,9,19
2019-07-02,식품,백김치,,,,2,,,1,1,,
2019-07-02,뷰티,베이스 메이크업 세트,1,,,3,,1,,,,
2019-07-02,뷰티,베이스 메이크업용 BB크림,8,23,8,35,6,22,2,9,1,2
2019-07-02,뷰티,베이스 메이크업용 CC크림,1,5,1,5,,3,,1,,
2019-07-02,뷰티,베이스 메이크업용 가루파우더,3,17,4,14,2,15,1,9,,2
2019-07-02,뷰티,베이스 메이크업용 메이크업베이스,2,22,8,27,7,13,,2,,1
2019-07-02,뷰티,베이스 메이크업용 컨실러,13,40,10,34,7,20,1,11,1,1
2019-07-02,뷰티,베이스 메이크업용 쿠션팩트,8,110,39,159,36,130,13,38,1,7
2019-07-02,뷰티,베이스 메이크업용 트윈케이크,1,,1,1,3,3,4,1,,
2019-07-02,뷰티,베이스 메이크업용 파우더팩트,6,43,20,92,17,74,3,28,2,4
2019-07-02,뷰티,베이스 메이크업용 파운데이션,16,160,32,182,35,115,28,39,3,28
2019-07-02,뷰티,베이스 메이크업용 프라이머,6,22,4,25,5,26,6,4,,3
2019-07-02,냉난방가전,벽걸이 에어컨,4,4,11,14,17,13,14,15,3,5
2019-07-02,냉난방가전,벽걸이형 냉온풍기,1,,,,1,1,,1,,
2019-07-02,냉난방가전,벽걸이형 선풍기,1,1,5,8,8,18,14,5,5,3
2019-07-02,식품,보리차,1,2,2,23,9,6,,5,1,
2019-07-02,냉난방가전,보일러,,,1,,,,,,2,
2019-07-02,식품,복분자/석류/과실즙,7,33,18,47,27,83,17,63,8,9
2019-07-02,냉난방가전,복합식 가습기,,2,,2,,2,1,,1,
2019-07-02,식품,부추,3,2,4,13,2,6,,2,,
2019-07-02,뷰티,뷰티 눈썹정리도구,3,8,3,17,5,9,,2,,
2019-07-02,뷰티,뷰티 속눈썹/쌍꺼풀,7,23,6,40,8,12,1,3,,4
2019-07-02,뷰티,뷰티 손거울,3,13,4,15,1,6,1,1,1,1
2019-07-02,뷰티,뷰티 타투,6,12,3,10,3,4,2,4,,
2019-07-02,뷰티,뷰티 헤어캡,,1,,4,1,2,,2,,
2019-07-02,뷰티,뷰티 화장솜,5,61,16,87,16,42,8,7,3,2
2019-07-02,뷰티,뷰티 화장품 공병/케이스,3,8,6,12,9,6,,,,2
2019-07-02,뷰티,뷰티용 기름종이,,3,4,11,4,3,1,2,,
2019-07-02,뷰티,뷰티용 면봉/귀이개,8,9,12,22,17,12,8,7,1,
2019-07-02,뷰티,뷰티용 뷰러,1,14,1,19,1,3,1,3,,
2019-07-02,뷰티,뷰티용 샤프너,,1,,3,,,,,,
2019-07-02,뷰티,뷰티용 여드름압출기,1,6,5,6,2,3,1,2,,
2019-07-02,식품,브로콜리/셀러리,4,6,14,23,6,10,,2,2,1
2019-07-02,식품,비타민,39,92,103,229,129,174,55,86,20,19
2019-07-02,식품,비타민/화이바 음료,5,15,10,21,17,13,18,9,9,9
2019-07-02,식품,삼치,1,3,2,4,1,2,2,1,1,
2019-07-02,식품,상황버섯,,,,,,1,,,,
2019-07-02,식품,새송이버섯,,1,2,13,2,2,2,1,,
2019-07-02,식품,새우/대하,9,13,13,30,9,13,2,3,,2
2019-07-02,뷰티,색조 메이크업 립글로스,,4,,6,,3,,3,1,
2019-07-02,뷰티,색조 메이크업 립라이너,,1,,1,,3,1,,,
2019-07-02,뷰티,색조 메이크업 립밤,14,14,9,37,4,13,7,4,,4
2019-07-02,뷰티,색조 메이크업 립스틱,11,118,19,132,22,72,8,39,3,9
2019-07-02,뷰티,색조 메이크업 립틴트,19,207,33,138,13,61,12,21,3,4
2019-07-02,뷰티,색조 메이크업 마스카라,1,30,3,41,4,24,2,6,,1
2019-07-02,뷰티,색조 메이크업 볼터치,5,64,6,34,4,15,2,5,,
2019-07-02,뷰티,색조 메이크업 속눈썹영양제,,9,4,10,4,8,,,,1
2019-07-02,뷰티,색조 메이크업 쉐딩/하이라이터,2,16,4,13,,7,2,2,,
2019-07-02,뷰티,색조 메이크업 아이라이너,4,76,16,88,14,40,1,9,3,5
2019-07-02,뷰티,색조 메이크업 아이브로우,10,60,14,68,25,47,12,19,2,4
2019-07-02,뷰티,색조 메이크업 아이섀도우,10,63,9,72,7,37,10,12,3,4
2019-07-02,식품,생닭/닭부분육,3,2,7,24,8,12,4,4,1,2
2019-07-02,식품,생선류,7,11,21,32,15,42,15,24,7,16
2019-07-02,식품,생수,95,295,351,789,375,622,178,305,67,79
2019-07-02,식품,생식/선식 분말,1,2,3,3,4,6,1,3,4,
2019-07-02,뷰티,샤워코롱,,1,2,7,1,5,2,,,
2019-07-02,뷰티,샴푸,64,234,195,464,171,406,93,158,32,23
2019-07-02,뷰티,선로션,,16,8,30,4,11,10,3,,
2019-07-02,뷰티,선스프레이,,4,,2,4,2,1,,,
2019-07-02,식품,선식,2,1,5,9,3,3,,4,2,
2019-07-02,뷰티,선케어용 선밤,10,32,24,73,32,88,14,39,5,8
2019-07-02,뷰티,선크림,33,77,47,123,27,77,18,25,8,9
2019-07-02,뷰티,선파우더,,,,,,1,,,,
2019-07-02,뷰티,세안도구,2,6,4,10,2,2,,1,,
2019-07-02,식품,소고기 등심/안심,,2,3,18,1,4,1,5,1,1
2019-07-02,식품,소고기 육회,25,76,54,76,52,92,18,11,1,1
2019-07-02,뷰티,손톱정리도구,1,1,3,6,3,2,1,2,1,
2019-07-02,식품,수산 생물,8,30,20,61,27,25,10,15,1,4
2019-07-02,식품,수입우육,3,7,8,34,17,29,7,16,1,3
2019-07-02,식품,숙취/에너지/건강 음료,11,17,30,29,27,31,17,13,1,5
2019-07-02,뷰티,스크럽/필링크림,5,37,19,51,11,29,3,13,2,1
2019-07-02,뷰티,스킨케어 곡물팩,,,,3,,2,1,,,
2019-07-02,뷰티,스킨케어 마스크팩,39,158,70,207,56,179,25,82,6,20
2019-07-02,뷰티,스킨케어 수면팩,,13,5,19,3,9,1,5,1,1
2019-07-02,뷰티,스킨케어 시트마스크팩,9,53,29,84,31,78,12,31,3,13
2019-07-02,뷰티,스킨케어 워시오프팩,3,3,2,8,2,3,,,,
2019-07-02,뷰티,스킨케어 코팩,12,34,12,39,18,37,8,16,1,3
2019-07-02,뷰티,스킨케어 필오프팩,2,8,2,13,5,9,3,2,1,2
2019-07-02,냉난방가전,스탠드형 냉온풍기,,1,4,1,4,2,10,2,1,1
2019-07-02,냉난방가전,스탠드형 에어컨,1,4,18,18,18,26,17,5,10,
2019-07-02,식품,스피루리나 영양제,2,2,,4,3,3,1,6,,
2019-07-02,식품,시금치,1,1,4,6,1,5,2,3,1,
2019-07-02,식품,식혜/수정과,2,7,11,12,11,17,5,5,,5
2019-07-02,냉난방가전,신발건조기,,,,,,1,3,,,
2019-07-02,식품,쌀,25,45,121,206,153,281,98,146,40,55
2019-07-02,식품,쌈채소,10,22,19,48,19,39,5,21,3,3
2019-07-02,식품,아몬드유/코코넛밀크,6,41,14,36,15,23,6,10,1,
2019-07-02,식품,아이스티,7,25,22,27,27,26,11,4,2,2
2019-07-02,뷰티,애프터선,16,16,29,50,16,31,3,6,3,4
2019-07-02,식품,야채/호박즙,11,58,33,64,30,45,16,14,4,9
2019-07-02,식품,양념 돈육,,3,,6,2,4,,1,,
2019-07-02,식품,양념우육,4,4,5,7,2,4,,4,,
2019-07-02,식품,양배추/양상추,2,7,2,10,2,16,3,4,,2
2019-07-02,식품,양파/마늘즙,5,6,13,18,20,16,14,16,10,4
2019-07-02,식품,어란(생선알),2,1,,4,1,6,,3,,
2019-07-02,식품,어린이 음료,,3,12,37,7,9,2,,,
2019-07-02,식품,어린이영양제,1,4,18,56,18,27,3,,,
2019-07-02,식품,어린이홍삼,1,4,29,39,17,41,5,3,2,3
2019-07-02,식품,어린잎/새싹채소,1,2,8,4,3,4,2,5,,
2019-07-02,냉난방가전,업소용 선풍기,,3,9,3,12,8,13,5,3,
2019-07-02,냉난방가전,에어워셔,1,,,,1,,1,,,
2019-07-02,냉난방가전,에어커튼,,,,,1,,,1,,
2019-07-02,냉난방가전,에어컨 리모컨,1,,4,7,6,7,6,1,1,
2019-07-02,식품,에이드,7,20,14,21,17,11,1,2,,
2019-07-02,식품,연어/훈제연어,5,7,9,8,3,8,,2,2,2
2019-07-02,식품,영지버섯,,,,,,,,,1,
2019-07-02,식품,오리고기/훈제오리,6,7,18,42,23,66,6,45,2,3
2019-07-02,식품,오메가3/스쿠알렌 영양제,7,12,50,56,41,51,20,34,11,6
2019-07-02,식품,오이/가지,,4,9,16,11,24,4,8,,3
2019-07-02,식품,오징어,5,9,25,32,15,20,3,6,,
2019-07-02,식품,옥돔,,,,,1,,,,,
2019-07-02,식품,옥수수,6,60,88,314,83,231,29,58,13,7
2019-07-02,식품,옥수수차,2,1,3,6,2,12,5,3,2,1
2019-07-02,냉난방가전,온수매트,,,1,,,2,,,,
2019-07-02,냉난방가전,온열매트,4,9,31,15,45,31,31,12,12,2
2019-07-02,냉난방가전,온풍기,,,1,,,1,,,1,
2019-07-02,식품,옻/칡/쑥즙,1,5,2,4,5,2,,3,,2
2019-07-02,식품,요거트/발효유,4,42,47,107,33,70,11,20,6,7
2019-07-02,식품,우엉/연근,,,,1,1,,,,,
2019-07-02,식품,원두커피,9,30,55,115,93,108,44,59,13,8
2019-07-02,식품,윙봉/닭다리/날개,,,1,2,2,2,3,1,,1
2019-07-02,식품,유자차,1,4,3,4,6,4,,2,,
2019-07-02,식품,유제품 음료,13,35,42,84,31,53,10,17,3,2
2019-07-02,식품,율무차,,1,3,6,1,3,3,2,2,2
2019-07-02,식품,음용 식초,3,3,13,13,8,6,2,7,1,2
2019-07-02,냉난방가전,의류건조기,8,5,22,13,28,10,7,12,2,4
2019-07-02,냉난방가전,이동형 에어컨,,2,10,7,13,13,7,3,3,1
2019-07-02,식품,이온음료,12,10,19,33,29,33,11,7,8,8
2019-07-02,식품,인삼/수삼/산삼,1,2,8,16,25,41,12,33,12,9
2019-07-02,식품,인스턴트커피,24,85,178,192,185,224,143,120,75,37
2019-07-02,뷰티,입욕제,2,12,5,16,6,12,2,1,,2
2019-07-02,냉난방가전,자연식 가습기,,,,,1,,,,,
2019-07-02,식품,잡곡,1,12,17,51,20,37,21,27,4,5
2019-07-02,식품,잡곡 씨드류,,1,1,2,7,6,,1,,
2019-07-02,식품,장어,3,4,14,19,29,39,5,26,4,9
2019-07-02,식품,장조림/카레용 돈육,,,,2,3,3,,,,
2019-07-02,식품,저/무지방우유,,7,12,26,13,19,5,7,1,2
2019-07-02,냉난방가전,전기온수기,,,,1,1,,1,1,,
2019-07-02,냉난방가전,전기장판,,1,,,1,1,1,1,,
2019-07-02,식품,전복 생물,1,8,30,30,35,37,17,19,5,8
2019-07-02,식품,전통주,,1,4,2,2,,,3,1,
2019-07-02,식품,전통차,1,6,6,19,11,16,12,11,7,1
2019-07-02,식품,절임배추/김치속,,,,1,3,2,,1,,3
2019-07-02,식품,젓갈류,4,4,19,31,18,57,16,55,9,9
2019-07-02,냉난방가전,제습기,8,15,23,31,24,34,16,15,5,2
2019-07-02,식품,조개,3,10,15,47,28,79,14,41,5,9
2019-07-02,식품,주꾸미,8,30,14,42,14,22,2,5,,1
2019-07-02,식품,차 선물세트,1,3,5,12,3,4,2,2,,
2019-07-02,식품,차/곡물 음료,4,11,10,30,11,27,9,7,2,2
2019-07-02,식품,참외/메론/수박,10,48,62,122,94,138,38,78,14,31
2019-07-02,냉난방가전,천장형 에어컨,,,1,1,,,1,,,
2019-07-02,식품,초유 영양제,,,5,4,1,,1,,,
2019-07-02,냉난방가전,초음파식 가습기,,,1,2,1,1,,,1,
2019-07-02,식품,초코우유,7,12,6,10,8,11,2,3,1,
2019-07-02,식품,카페 푸드,57,158,69,192,69,102,25,19,3,2
2019-07-02,식품,카페용 초콜릿시럽,4,2,2,5,6,,2,1,,2
2019-07-02,식품,칼슘/철분 영양제,7,23,31,63,33,39,13,21,1,6
2019-07-02,식품,캡슐/POD커피,7,17,25,78,45,35,10,10,3,3
2019-07-02,식품,커피용 프림,,1,,,1,,3,1,1,
2019-07-02,식품,커피음료,109,368,199,514,178,244,52,76,16,20
2019-07-02,냉난방가전,컨벡터,,,,,,,1,1,,
2019-07-02,식품,코코아/핫초코,7,10,10,13,8,14,3,4,1,
2019-07-02,식품,콜라겐/코큐텐 영양제,8,28,17,81,31,128,18,69,8,15
2019-07-02,식품,콩나물/숙주,,3,15,21,6,17,1,11,,
2019-07-02,뷰티,클렌징 로션,1,16,2,18,2,7,1,,1,1
2019-07-02,뷰티,클렌징 오일,20,102,25,129,12,77,7,21,2,3
2019-07-02,뷰티,클렌징 워터/젤,11,51,13,50,12,25,11,7,1,
2019-07-02,뷰티,클렌징 크림,,5,3,13,3,10,,3,,1
2019-07-02,뷰티,클렌징 티슈,2,7,4,30,4,25,11,8,,3
2019-07-02,뷰티,클렌징 폼,45,104,67,176,67,117,21,37,2,8
2019-07-02,식품,클로렐라 영양제,2,1,1,2,,7,1,,1,
2019-07-02,식품,키위/참다래,,11,13,44,28,75,9,45,12,16
2019-07-02,냉난방가전,탁상/USB 선풍기,7,8,10,27,10,12,6,9,3,
2019-07-02,식품,탄산수,8,38,73,134,49,95,19,25,6,6
2019-07-02,식품,탄산음료,42,40,95,90,86,81,39,36,16,6
2019-07-02,뷰티,태닝용 선크림,1,,2,1,2,,,3,1,
2019-07-02,식품,토마토,6,23,30,63,37,76,25,35,2,7
2019-07-02,뷰티,트리트먼트,7,84,44,200,53,159,22,95,4,12
2019-07-02,식품,파/양파,10,11,29,50,23,54,9,32,6,9
2019-07-02,식품,파김치,,1,1,5,3,7,1,10,,
2019-07-02,뷰티,팩도구,,,,3,,1,,,,
2019-07-02,식품,포도/거봉/체리,,1,1,8,1,6,1,3,,1
2019-07-02,식품,표고버섯,,1,2,7,4,4,1,3,,1
2019-07-02,뷰티,풋스프레이,1,3,1,4,1,2,1,,,
2019-07-02,뷰티,풋워시/스크럽,2,3,,11,2,3,,,1,
2019-07-02,뷰티,풋크림,,4,7,14,10,9,1,1,1,1
2019-07-02,뷰티,풋패치,4,14,6,19,12,13,3,5,,1
2019-07-02,식품,프라페/버블티 파우더,1,4,7,10,6,16,2,,1,1
2019-07-02,식품,프로바이오틱스,16,66,99,260,94,271,47,133,15,21
2019-07-02,식품,프로폴리스/로얄젤리,3,10,18,31,18,34,9,15,2,5
2019-07-02,식품,한방 분말/환제품,9,19,28,69,55,82,35,45,19,12
2019-07-02,식품,한방재료,1,,10,10,7,15,11,7,2,3
2019-07-02,식품,한우육,3,10,13,38,18,46,12,27,7,9
2019-07-02,식품,해조류 다시마,2,,4,9,2,4,2,9,,1
2019-07-02,식품,해조류 미역,3,7,10,28,8,15,4,7,,3
2019-07-02,식품,해초류 ,,1,3,4,1,2,2,1,,
2019-07-02,뷰티,핸드워시/스크럽,5,12,22,54,16,25,10,10,3,5
2019-07-02,뷰티,핸드크림,9,17,8,26,10,26,7,5,2,2
2019-07-02,뷰티,향수세트,,,,1,,,,,1,
2019-07-02,식품,허브차,8,20,18,39,18,36,10,12,4,3
2019-07-02,식품,헛개/가시오가피,,,1,2,,,,1,,
2019-07-02,뷰티,헤어 브러쉬,4,14,4,30,3,15,3,2,,1
2019-07-02,뷰티,헤어매니큐어,,2,1,3,3,,,3,1,
2019-07-02,뷰티,헤어무스,,,1,,,,,,,
2019-07-02,뷰티,헤어스타일링용 염색약,7,53,20,93,25,70,23,49,6,13
2019-07-02,뷰티,헤어스타일링용 펌제,13,28,11,24,3,17,1,6,1,
2019-07-02,뷰티,헤어스타일링용 흑채,2,11,2,8,5,4,3,2,4,2
2019-07-02,뷰티,헤어스프레이,15,9,18,23,20,16,6,5,2,2
2019-07-02,뷰티,헤어에센스,13,60,89,115,39,109,10,43,2,4
2019-07-02,뷰티,헤어왁스,7,10,21,26,16,11,4,1,,1
2019-07-02,뷰티,헤어젤,,,1,2,1,5,5,6,,
2019-07-02,뷰티,헤어케어세트,,5,4,5,4,7,,6,4,
2019-07-02,식품,호박,2,17,12,34,7,24,6,11,,9
2019-07-02,식품,혼합견과,3,4,8,18,11,18,4,5,,2
2019-07-02,식품,혼합곡,,,,,,1,1,,,
2019-07-02,식품,홍삼 간식,,,3,3,3,1,1,2,1,
2019-07-02,식품,홍삼 분말/환,1,1,1,5,3,2,3,2,,1
2019-07-02,식품,홍삼 음료,1,,1,1,2,2,,2,1,1
2019-07-02,식품,홍삼/인삼 제품,2,8,9,15,9,24,7,18,4,2
2019-07-02,식품,홍삼액/홍삼정,12,31,55,94,73,97,49,41,26,14
2019-07-02,식품,홍삼절편/홍삼정과,3,3,7,10,5,7,4,12,,2
2019-07-02,식품,홍어,,1,1,,,,,,1,
2019-07-02,식품,홍차,1,5,5,10,6,6,1,4,3,1
2019-07-02,뷰티,화장 비누,15,31,38,53,39,80,27,37,11,12
2019-07-02,뷰티,화장 퍼프,6,74,13,74,8,27,6,3,2,
2019-07-02,식품,환자식,3,4,7,10,15,15,6,16,5,3
2019-07-02,식품,회,124,225,148,301,103,140,32,36,13,11
2019-07-02,냉난방가전,휴대용 선풍기,5,83,44,111,45,57,13,20,3,6
2019-07-02,식품,흰우유,11,44,111,266,81,179,26,34,13,13
2019-07-02,냉난방가전,히터,,2,1,1,4,1,,1,,
2019-07-03,식품,가공란,9,27,13,36,23,68,6,32,3,7
2019-07-03,식품,가자미,,1,2,5,2,2,,3,1,2
2019-07-03,식품,갈비/찜/바비큐용 돈육,3,4,2,6,2,5,,1,,
2019-07-03,식품,갈비용 우육,,3,2,4,,2,,1,,
2019-07-03,식품,갈치,2,5,16,50,24,48,11,51,3,11
2019-07-03,식품,감/홍시,,,4,,1,5,,,1,1
