날짜,대분류,소분류,20M,20F,30M,30F,40M,40F,50M,50F,60M,60F
2018-01-02,식품,건바나나,1,3,2,2,1,6,,2,,
2018-01-02,식품,건어물 건새우,,,,4,2,,,,,
2018-01-02,식품,건어물 노가리,,,,,2,1,,1,,
2018-01-02,식품,건어물 마른오징어,3,16,31,69,28,33,8,11,4,5
2018-01-02,식품,건어물 멸치,1,3,11,16,5,13,9,6,2,4
2018-01-02,식품,건어물 쥐포,1,11,6,18,12,27,1,5,,2
2018-01-02,식품,건어물 진미채,,,8,6,2,6,1,1,,1
2018-01-02,식품,건어물 황태,2,7,9,10,6,19,6,14,4,4
2018-01-02,식품,건자두,,5,2,20,2,3,,3,1,
2018-01-02,식품,건포도,,1,5,14,3,5,,,,
2018-01-02,식품,게장류,4,10,8,17,10,14,2,8,1,
2018-01-02,식품,견과류,4,25,22,67,23,65,10,24,1,6
2018-01-02,식품,견과류 땅콩,2,2,2,9,3,7,3,7,3,1
2018-01-02,식품,견과류 마카다미아,1,1,3,8,1,7,1,4,,1
2018-01-02,식품,견과류 밤,2,18,21,88,57,126,16,69,5,21
2018-01-02,식품,견과류 잣/은행,,1,,5,3,4,1,3,1,1
2018-01-02,식품,견과류 카카오닙스,2,11,3,14,9,8,3,6,1,2
2018-01-02,식품,견과류 캐슈넛,1,1,3,7,1,3,,,1,
2018-01-02,식품,견과류 피스타치오,,2,1,5,1,2,,,,
2018-01-02,식품,견과류 호두,2,4,7,15,10,17,4,8,3,2
2018-01-02,식품,계란,,11,21,43,24,36,7,9,1,3
2018-01-02,식품,고등어,5,13,26,85,35,89,21,67,12,19
2018-01-02,식품,고추/피망/파프리카,8,5,6,34,9,15,2,7,1,1
2018-01-02,식품,곡물차,1,6,14,21,11,17,7,8,3,2
2018-01-02,냉난방가전,공기정화 용품,9,10,34,48,31,16,13,23,2,5
2018-01-02,냉난방가전,공기청정기,3,5,23,27,21,23,8,32,4,1
2018-01-02,식품,곶감/반건시,,5,8,19,12,16,6,15,,4
2018-01-02,식품,과실차,3,12,10,27,4,17,8,4,1,3
2018-01-02,식품,과일류,2,7,7,21,18,15,7,10,4,4
2018-01-02,식품,과일세트,,,2,3,4,,1,,,
2018-01-02,식품,과채 음료/주스,13,68,68,119,58,68,18,25,2,6
2018-01-02,식품,구이/수육용 돈육,,,1,,,,,,,
2018-01-02,식품,국내산 돈육,1,4,4,20,1,12,3,4,,
2018-01-02,식품,굴 생물,,5,7,25,14,23,17,22,5,7
2018-01-02,식품,굴비/조기,,,4,16,9,15,5,4,6,1
2018-01-02,식품,글루코사민/키토산 영양제,1,3,4,8,4,8,3,3,1,3
2018-01-02,뷰티,기능성 링클케어 화장품,1,2,,18,,4,2,4,,
2018-01-02,뷰티,기능성 모공관리 화장품,5,13,1,9,3,3,1,1,,2
2018-01-02,뷰티,기능성 아이케어 화장품,11,42,19,96,26,79,11,29,2,9
2018-01-02,뷰티,기능성 영양보습 화장품,4,3,1,13,1,2,,,,
2018-01-02,뷰티,기능성 트러블케어 화장품,3,13,5,14,2,7,1,1,,1
2018-01-02,뷰티,기능성 화장품 세트,,,1,9,,2,1,,,1
2018-01-02,뷰티,기초 화장용 로션,36,82,92,203,53,95,28,37,9,10
2018-01-02,뷰티,기초 화장용 미스트,7,43,13,61,5,39,6,9,2,
2018-01-02,뷰티,기초 화장용 스킨,36,152,50,201,42,114,22,40,3,6
2018-01-02,뷰티,기초 화장용 에센스,31,161,45,270,38,259,30,119,6,20
2018-01-02,뷰티,기초 화장용 오일/앰플,21,88,12,107,16,62,5,19,1,4
2018-01-02,뷰티,기초 화장용 크림,179,641,256,1017,241,785,89,290,29,54
2018-01-02,식품,기타 농산물,1,4,12,34,18,52,9,27,10,6
2018-01-02,식품,기타 주스류,12,25,19,49,19,39,4,6,2,5
2018-01-02,식품,기타 한방/환제품,,1,6,2,2,4,1,2,,1
2018-01-02,식품,김치류,5,18,11,42,20,46,21,8,7,4
2018-01-02,식품,꽃게,,1,,6,,2,,1,2,1
2018-01-02,식품,나물,2,6,3,30,3,16,11,11,3,8
2018-01-02,식품,낙지,,,6,18,9,12,4,11,,2
2018-01-02,뷰티,남성 로션,4,12,20,22,15,18,5,11,5,2
2018-01-02,뷰티,남성 메이크업,13,5,6,2,3,3,2,1,1,
2018-01-02,뷰티,남성 선케어,1,,1,,2,2,,,,
2018-01-02,뷰티,남성 세트,10,11,16,17,29,16,18,7,2,
2018-01-02,뷰티,남성 쉐이빙,17,4,14,12,9,2,,2,2,
2018-01-02,뷰티,남성 스킨,7,6,11,19,8,13,7,7,7,
2018-01-02,뷰티,남성 에센스,16,7,15,16,18,11,7,10,5,4
2018-01-02,뷰티,남성 크림,2,1,1,,1,,1,1,,
2018-01-02,뷰티,남성 클렌징,1,,4,2,1,2,,3,,1
2018-01-02,뷰티,네일 메이크업 용품,15,111,26,134,19,63,8,14,2,3
2018-01-02,뷰티,네일관리 소품,1,3,2,5,2,2,1,2,,
2018-01-02,뷰티,네일리무버,,2,3,2,1,1,,3,,
2018-01-02,뷰티,네일세트,,2,2,4,,2,,,,
2018-01-02,뷰티,네일아트,,2,,3,,,,3,,
2018-01-02,뷰티,네일컬러,2,7,2,7,2,4,2,2,,
2018-01-02,뷰티,네일케어,3,13,4,2,3,15,2,,,1
2018-01-02,식품,녹차,4,3,10,14,7,13,11,9,3,2
2018-01-02,식품,느타리버섯,1,4,6,8,1,8,1,,1,
2018-01-02,식품,다이어트보조식,49,159,53,211,41,182,27,76,32,12
2018-01-02,식품,다이어트용 헬스보충식품,27,23,20,8,9,9,12,7,,
2018-01-02,식품,닭 양념육,1,1,2,3,,2,2,,,
2018-01-02,식품,닭가슴살,110,154,130,142,34,46,22,31,4,6
2018-01-02,식품,대게/킹크랩,,3,6,6,6,2,6,1,2,
2018-01-02,식품,더치커피,9,4,6,21,5,11,1,5,3,
2018-01-02,뷰티,데오드란트,2,4,11,11,3,7,1,7,1,
2018-01-02,식품,도라지/더덕,,1,3,8,2,8,,3,,4
2018-01-02,냉난방가전,돈풍기,,,3,,,1,2,,,
2018-01-02,식품,돼지 곱창,43,109,59,128,23,27,6,10,1,2
2018-01-02,식품,두유,20,117,111,327,124,326,66,190,24,22
2018-01-02,식품,둥굴레차,,2,12,14,7,13,2,8,,1
2018-01-02,식품,딸기/복분자/블루베리,3,13,17,56,17,28,6,13,1,
2018-01-02,식품,딸기우유,6,6,9,35,12,7,1,3,,1
2018-01-02,냉난방가전,라디에이터,2,,3,4,10,5,6,,1,
2018-01-02,식품,랍스타,1,2,2,4,2,3,,2,1,3
2018-01-02,식품,레몬/자몽,5,33,18,33,11,27,11,5,2,1
2018-01-02,식품,루테인/눈 영양제,4,15,25,53,36,84,24,66,4,13
2018-01-02,뷰티,린스,3,23,8,41,21,51,6,10,2,2
2018-01-02,뷰티,립앤아이 리무버,1,30,2,27,4,5,3,4,,
2018-01-02,식품,마/야콘,,,,,,,,,1,
2018-01-02,식품,마늘/생강,1,13,13,30,10,16,6,9,,1
2018-01-02,냉난방가전,멀티형 에어컨,,,,,,,2,,,
2018-01-02,뷰티,메이크업 박스,,4,,4,,2,1,1,,
2018-01-02,뷰티,메이크업 브러쉬,7,108,9,43,5,25,5,7,,3
2018-01-02,식품,메추리알,,4,5,16,3,8,,,,
2018-01-02,식품,명태/동태,,,1,4,,6,2,2,,
2018-01-02,식품,무/배추,,2,5,4,,9,1,1,,
2018-01-02,식품,무김치,3,1,6,12,13,23,7,17,3,3
2018-01-02,식품,문어,,1,4,3,3,2,1,1,,
2018-01-02,식품,물김치,,,5,2,5,8,3,6,,3
2018-01-02,식품,미나리,,,,2,,1,,,,
2018-01-02,식품,미숫가루/곡물가루,2,11,5,8,4,2,4,5,2,1
2018-01-02,뷰티,미용가위,,2,1,7,1,3,3,,,
2018-01-02,식품,믹스 채소,2,,,,3,4,1,,4,
2018-01-02,식품,밀크티/티라떼,19,67,25,59,13,33,3,7,,3
2018-01-02,식품,바나나/파인애플/망고,7,20,19,72,20,56,2,10,1,4
2018-01-02,식품,바나나우유,34,45,7,20,7,20,,2,,
2018-01-02,뷰티,바디 보습제,19,118,43,208,37,116,23,25,9,1
2018-01-02,뷰티,바디 세트,,17,7,27,10,18,1,5,,
2018-01-02,뷰티,바디 스크럽,2,12,5,18,2,32,1,15,,4
2018-01-02,뷰티,바디 클렌져,15,44,40,114,38,77,12,27,2,7
2018-01-02,뷰티,바디케어용 땀패드,,1,,2,,1,,,,
2018-01-02,뷰티,바디케어용 때비누,2,5,2,15,2,6,7,6,1,
2018-01-02,뷰티,바디케어용 볼륨업크림,,3,1,11,6,7,,,1,1
2018-01-02,뷰티,바디케어용 슬리밍,,1,1,4,2,2,,,,
2018-01-02,뷰티,바디케어용 제모제,4,10,,7,6,5,,,,
2018-01-02,뷰티,바디케어용 청 결제,2,27,9,36,12,26,3,5,2,1
2018-01-02,식품,반건조고구마,1,13,8,31,3,17,1,13,,2
2018-01-02,식품,반찬류,6,15,12,39,14,25,10,11,2,1
2018-01-02,식품,배/포도/과일즙,5,23,39,118,40,62,15,35,3,8
2018-01-02,식품,배추김치,4,11,10,36,31,61,18,43,1,12
2018-01-02,식품,백김치,,,1,3,2,1,,,,
2018-01-02,뷰티,베이스 메이크업 세트,,1,,4,,1,,1,,
2018-01-02,뷰티,베이스 메이크업용 BB크림,2,12,13,35,6,12,5,16,,1
2018-01-02,뷰티,베이스 메이크업용 CC크림,1,1,2,4,1,1,2,2,,
2018-01-02,뷰티,베이스 메이크업용 가루파우더,5,15,7,13,7,11,1,2,2,1
2018-01-02,뷰티,베이스 메이크업용 메이크업베이스,24,43,8,264,143,47,31,40,,32
2018-01-02,뷰티,베이스 메이크업용 컨실러,8,56,7,20,5,11,3,1,1,1
2018-01-02,뷰티,베이스 메이크업용 쿠션팩트,16,118,15,136,30,81,8,14,1,5
2018-01-02,뷰티,베이스 메이크업용 트윈케이크,2,3,6,5,2,7,1,1,,
2018-01-02,뷰티,베이스 메이크업용 파우더팩트,3,42,9,79,21,69,5,19,,
2018-01-02,뷰티,베이스 메이크업용 파운데이션,25,172,14,95,19,56,6,26,,2
2018-01-02,뷰티,베이스 메이크업용 프라이머,6,29,5,31,5,20,4,5,,1
2018-01-02,냉난방가전,벽걸이형 선풍기,,,2,,2,1,,,,
2018-01-02,식품,보리차,,4,4,15,13,17,2,,1,2
2018-01-02,냉난방가전,보일러,,,,,,,2,,,
2018-01-02,식품,복분자/석류/과실즙,5,18,25,54,10,41,13,14,4,3
2018-01-02,냉난방가전,복합식 가습기,4,22,16,60,14,21,4,10,,3
2018-01-02,식품,부추,1,,2,3,,6,2,3,,
2018-01-02,뷰티,뷰티 눈썹정리도구,2,6,2,8,1,6,2,,,
2018-01-02,뷰티,뷰티 속눈썹/쌍꺼풀,1,28,6,24,2,14,3,5,,2
2018-01-02,뷰티,뷰티 손거울,1,11,4,10,4,10,,1,,
2018-01-02,뷰티,뷰티 타투,,1,,2,1,1,,,,
2018-01-02,뷰티,뷰티 헤어캡,,1,5,4,2,5,1,4,,7
2018-01-02,뷰티,뷰티 화장솜,11,43,7,51,4,20,2,4,,1
2018-01-02,뷰티,뷰티 화장품 공병/케이스,1,8,1,5,2,3,3,1,,
2018-01-02,뷰티,뷰티용 기름종이,1,2,2,4,,5,,1,,
2018-01-02,뷰티,뷰티용 면봉/귀이개,4,2,12,18,12,5,3,4,1,
2018-01-02,뷰티,뷰티용 뷰러,6,17,2,15,,8,2,9,,
2018-01-02,뷰티,뷰티용 샤프너,1,2,,2,1,,,,,
2018-01-02,뷰티,뷰티용 여드름압출기,3,3,3,5,2,4,,,1,
2018-01-02,식품,브로콜리/셀러리,3,5,9,23,2,9,1,1,,1
2018-01-02,식품,비타민,44,99,84,185,91,164,48,73,21,17
2018-01-02,식품,비타민/화이바 음료,14,47,9,19,7,4,2,8,4,1
2018-01-02,식품,삼치,1,2,4,7,1,4,,,,
2018-01-02,식품,상황버섯,,,,1,,2,,,,
2018-01-02,식품,새송이버섯,,3,3,3,2,5,,,,
2018-01-02,식품,새우/대하,3,7,8,13,5,3,,4,,
2018-01-02,뷰티,색조 메이크업 립글로스,1,16,1,7,1,11,1,,1,
2018-01-02,뷰티,색조 메이크업 립라이너,1,8,,,1,,,2,,1
2018-01-02,뷰티,색조 메이크업 립밤,20,55,24,67,20,59,5,9,,3
2018-01-02,뷰티,색조 메이크업 립스틱,26,189,28,143,19,93,13,30,1,7
2018-01-02,뷰티,색조 메이크업 립틴트,13,110,16,93,12,46,3,10,1,1
2018-01-02,뷰티,색조 메이크업 마스카라,5,48,10,49,5,27,1,5,1,
2018-01-02,뷰티,색조 메이크업 볼터치,9,68,7,33,5,13,2,2,1,1
2018-01-02,뷰티,색조 메이크업 속눈썹영양제,1,15,1,4,,5,,1,1,1
2018-01-02,뷰티,색조 메이크업 쉐딩/하이라이터,3,18,1,13,1,3,1,3,,
2018-01-02,뷰티,색조 메이크업 아이라이너,6,82,7,62,14,36,4,9,1,2
2018-01-02,뷰티,색조 메이크업 아이브로우,7,46,8,64,10,33,3,8,1,1
2018-01-02,뷰티,색조 메이크업 아이섀도우,9,118,9,51,5,33,3,13,,2
2018-01-02,식품,생닭/닭부분육,5,9,5,33,2,17,2,2,2,
2018-01-02,식품,생선류,7,11,23,34,12,21,8,4,2,4
2018-01-02,식품,생수,81,205,218,451,158,248,72,98,31,25
2018-01-02,식품,생식/선식 분말,,,2,5,3,1,1,3,,1
2018-01-02,뷰티,샤워코롱,,2,1,3,1,4,,,,
2018-01-02,뷰티,샴푸,55,192,176,429,144,317,74,158,18,21
2018-01-02,뷰티,선로션,,2,3,3,2,5,,,,
2018-01-02,뷰티,선스프레이,,1,,3,,,,,,
2018-01-02,식품,선식,,2,7,10,5,11,6,1,1,
2018-01-02,뷰티,선케어용 선밤,3,4,2,13,2,4,,5,,
2018-01-02,뷰티,선크림,12,41,17,55,19,50,7,14,,5
2018-01-02,뷰티,선파우더,,1,,,,1,,,,
2018-01-02,뷰티,세안도구,1,7,2,7,3,2,2,1,1,
2018-01-02,식품,소고기 등심/안심,,1,8,9,7,8,,1,,1
2018-01-02,식품,소고기 육회,19,28,20,40,33,76,7,9,,
2018-01-02,뷰티,손톱정리도구,1,1,4,2,1,7,1,3,,
2018-01-02,식품,수산 생물,15,28,33,107,57,90,26,43,9,4
2018-01-02,식품,수입우육,1,3,5,24,12,15,3,6,1,
2018-01-02,식품,숙취/에너지/건강 음료,13,21,16,36,11,10,5,6,1,
2018-01-02,뷰티,스크럽/필링크림,14,61,18,65,11,25,7,11,1,2
2018-01-02,뷰티,스킨케어 곡물팩,,2,,1,2,1,,,,
2018-01-02,뷰티,스킨케어 마스크팩,25,159,94,328,68,267,22,117,11,19
2018-01-02,뷰티,스킨케어 수면팩,3,8,3,56,4,4,5,5,,1
2018-01-02,뷰티,스킨케어 시트마스크팩,5,64,23,90,9,51,6,15,,
2018-01-02,뷰티,스킨케어 워시오프팩,2,11,,6,2,2,,1,,
2018-01-02,뷰티,스킨케어 코팩,14,35,10,35,13,15,5,3,2,2
2018-01-02,뷰티,스킨케어 필오프팩,1,6,6,26,8,13,4,16,,5
2018-01-02,냉난방가전,스탠드형 냉온풍기,1,,1,,3,2,,1,,
2018-01-02,냉난방가전,스탠드형 에어컨,,,,1,,2,1,,2,
2018-01-02,식품,스피루리나 영양제,1,1,3,9,7,22,3,9,3,
2018-01-02,식품,시금치,1,2,7,16,2,11,,2,,
2018-01-02,식품,식혜/수정과,2,4,5,14,4,8,3,3,1,
2018-01-02,식품,쌀,24,55,107,300,145,293,66,122,35,33
2018-01-02,식품,쌈채소,2,21,19,52,12,24,8,11,4,1
2018-01-02,식품,아몬드유/코코넛밀크,3,33,4,37,7,19,2,6,2,
2018-01-02,식품,아이스티,3,10,7,6,8,11,1,3,,
2018-01-02,뷰티,애프터선,3,10,8,25,9,18,1,3,1,
2018-01-02,식품,야채/호박즙,6,42,42,68,27,56,19,32,5,3
2018-01-02,식품,양념 돈육,,,1,3,1,,1,1,,
2018-01-02,식품,양념우육,3,8,1,3,2,1,,,,
2018-01-02,식품,양배추/양상추,1,3,9,22,5,9,,2,,
2018-01-02,식품,양파/마늘즙,2,9,11,19,18,25,14,10,9,2
2018-01-02,식품,어란(생선알),,1,4,4,2,1,,,,
2018-01-02,식품,어린이 음료,1,2,5,19,4,2,,,,3
2018-01-02,식품,어린이영양제,,2,31,68,16,20,1,1,,
2018-01-02,식품,어린이홍삼,,3,23,38,21,26,2,2,2,2
2018-01-02,식품,어린잎/새싹채소,,3,1,5,11,8,,2,,
2018-01-02,냉난방가전,업소용 선풍기,,,,,,1,,,,
2018-01-02,냉난방가전,에어워셔,,3,4,21,13,25,3,15,1,2
2018-01-02,냉난방가전,에어컨 리모컨,,,,,1,,1,,,
2018-01-02,식품,에이드,9,13,5,9,1,4,1,1,,1
2018-01-02,식품,연어/훈제연어,1,9,5,10,13,5,1,2,,2
2018-01-02,식품,영지버섯,,,,,,2,,,,
2018-01-02,식품,오리고기/훈제오리,3,5,2,32,9,46,4,17,1,2
2018-01-02,식품,오메가3/스쿠알렌 영양제,13,27,34,78,35,90,22,36,8,6
2018-01-02,식품,오이/가지,,3,4,11,2,12,,8,2,1
2018-01-02,식품,오징어,3,8,15,27,10,29,4,6,1,1
2018-01-02,식품,옥돔,,,2,1,,2,,1,1,
2018-01-02,식품,옥수수,,5,3,8,1,4,1,4,,
2018-01-02,식품,옥수수차,,5,3,5,3,5,2,1,,1
2018-01-02,냉난방가전,온수매트,5,10,16,15,21,23,10,11,1,1
2018-01-02,냉난방가전,온열매트,9,7,47,30,68,43,27,20,9,4
2018-01-02,냉난방가전,온풍기,5,4,23,20,20,13,11,7,1,2
2018-01-02,식품,옻/칡/쑥즙,1,2,4,11,2,8,7,10,1,1
2018-01-02,식품,요거트/발효유,4,38,26,104,33,55,7,13,,4
2018-01-02,식품,우엉/연근,,,,,1,,1,,,
2018-01-02,식품,원두커피,13,38,55,85,92,84,52,26,16,10
2018-01-02,식품,윙봉/닭다리/날개,1,,3,3,1,3,,1,,
2018-01-02,식품,유자차,7,20,20,37,16,27,12,8,1,2
2018-01-02,식품,유제품 음료,76,272,259,639,142,251,56,77,15,7
2018-01-02,식품,율무차,3,2,9,12,10,5,5,5,5,3
2018-01-02,식품,음용 식초,,6,3,9,4,7,3,6,3,
2018-01-02,냉난방가전,의류건조기,3,6,41,35,25,50,2,8,4,2
2018-01-02,냉난방가전,이동형 에어컨,1,,,,,,,,,
2018-01-02,식품,이온음료,8,13,10,15,9,14,2,5,,1
2018-01-02,식품,인삼/수삼/산삼,1,5,6,14,5,10,1,1,1,1
2018-01-02,식품,인스턴트커피,37,88,187,383,212,305,170,113,43,30
2018-01-02,뷰티,입욕제,5,9,7,9,5,7,3,2,2,
2018-01-02,냉난방가전,자연식 가습기,,1,4,6,,2,3,,,
2018-01-02,식품,잡곡,1,13,12,39,14,39,7,21,6,3
2018-01-02,식품,잡곡 씨드류,,4,1,5,1,4,2,7,2,1
2018-01-02,식품,장어,,1,5,3,4,6,1,1,1,2
2018-01-02,식품,장조림/카레용 돈육,,1,,2,,3,,,,
2018-01-02,식품,저/무지방우유,1,12,20,39,11,38,1,7,,
2018-01-02,냉난방가전,전기온수기,,1,3,3,4,1,1,1,,
2018-01-02,냉난방가전,전기장판,7,4,6,17,11,22,7,8,3,1
2018-01-02,식품,전복 생물,6,12,18,44,15,53,14,47,8,18
2018-01-02,식품,전통주,4,2,2,3,,,,1,,
2018-01-02,식품,전통차,8,15,36,99,50,113,20,39,5,3
2018-01-02,식품,절임배추/김치속,1,1,1,6,2,8,5,4,1,1
2018-01-02,식품,젓갈류,5,11,15,32,25,22,6,16,7,5
2018-01-02,냉난방가전,제습기,,,4,9,5,1,1,4,,
2018-01-02,식품,조개,1,11,31,36,22,42,16,24,7,2
2018-01-02,식품,주꾸미,1,8,6,14,9,12,4,5,,
2018-01-02,식품,차 선물세트,2,4,3,10,2,2,2,1,1,1
2018-01-02,식품,차/곡물 음료,1,13,13,20,3,6,3,3,1,
2018-01-02,식품,참외/메론/수박,1,,,3,14,19,2,3,,
2018-01-02,식품,초유 영양제,,,2,4,1,3,,,,
2018-01-02,냉난방가전,초음파식 가습기,22,42,57,90,55,86,22,13,6,6
2018-01-02,식품,초코우유,47,80,3,10,2,5,1,2,,
2018-01-02,식품,카페 푸드,70,213,70,238,58,139,23,24,1,9
2018-01-02,식품,카페용 초콜릿시럽,1,1,5,5,2,2,2,2,1,
2018-01-02,냉난방가전,카페트매트,,,2,2,2,4,1,3,1,
2018-01-02,식품,칼슘/철분 영양제,6,34,33,87,22,31,14,24,1,1
2018-01-02,식품,캡슐/POD커피,5,15,39,93,31,45,27,15,5,3
2018-01-02,식품,커피용 프림,,,,,1,,,3,2,
2018-01-02,식품,커피음료,229,595,281,667,130,291,28,33,4,9
2018-01-02,냉난방가전,컨벡터,2,,1,2,6,2,4,,,1
2018-01-02,식품,코코아/핫초코,9,31,23,43,13,30,14,7,5,1
2018-01-02,식품,콜라겐/코큐텐 영양제,2,21,13,31,21,47,10,27,6,4
2018-01-02,식품,콩나물/숙주,,6,10,22,6,20,3,5,,
2018-01-02,뷰티,클렌징 로션,1,8,2,9,3,5,3,7,,
2018-01-02,뷰티,클렌징 오일,11,59,7,61,14,60,8,11,,1
2018-01-02,뷰티,클렌징 워터/젤,4,35,2,33,2,13,2,3,,
2018-01-02,뷰티,클렌징 크림,,5,3,4,,7,4,,,2
2018-01-02,뷰티,클렌징 티슈,1,8,2,19,1,15,6,2,1,1
2018-01-02,뷰티,클렌징 폼,46,78,124,181,52,99,22,41,4,35
2018-01-02,식품,클로렐라 영양제,,1,1,5,3,3,1,,1,
2018-01-02,식품,키위/참다래,,6,5,19,5,16,1,6,2,2
2018-01-02,냉난방가전,탁상/USB 선풍기,,,2,,1,,,1,,
2018-01-02,식품,탄산수,8,26,28,60,14,29,3,7,2,4
2018-01-02,식품,탄산음료,73,120,110,170,78,75,33,27,7,3
2018-01-02,뷰티,태닝용 선크림,2,2,1,4,3,8,1,12,,3
2018-01-02,식품,토마토,,13,16,55,19,43,8,17,1,7
2018-01-02,뷰티,트리트먼트,12,66,16,91,11,84,15,32,1,2
2018-01-02,식품,파/양파,2,13,16,39,13,20,8,9,1,4
2018-01-02,식품,파김치,1,,2,4,,,,,,
2018-01-02,뷰티,팩도구,,,1,,,,,,,
2018-01-02,식품,포도/거봉/체리,,1,5,8,2,6,3,1,,1
2018-01-02,식품,표고버섯,,,2,6,1,6,,,,
2018-01-02,뷰티,풋스프레이,,,1,,,,,,,
2018-01-02,뷰티,풋워시/스크럽,,3,3,5,3,2,,1,,
2018-01-02,뷰티,풋크림,1,12,25,93,28,126,14,61,2,19
2018-01-02,뷰티,풋패치,2,11,4,10,6,9,1,1,1,1
2018-01-02,식품,프라페/버블티 파우더,,8,1,3,1,5,,6,,2
2018-01-02,식품,프로바이오틱스,9,34,44,128,45,149,22,72,6,11
2018-01-02,식품,프로폴리스/로얄젤리,9,18,20,49,14,33,7,14,4,
2018-01-02,식품,한방 분말/환제품,12,25,28,77,53,95,33,68,26,20
2018-01-02,식품,한방재료,2,3,14,6,9,7,4,11,2,
2018-01-02,식품,한우육,7,12,20,74,21,36,11,15,5,4
2018-01-02,식품,해조류 다시마,3,2,3,8,4,6,1,3,,
2018-01-02,식품,해조류 미역,1,8,10,28,9,8,,5,1,4
2018-01-02,식품,해초류 ,,1,3,24,6,27,7,18,1,1
2018-01-02,뷰티,핸드워시/스크럽,2,7,14,47,14,29,4,12,6,2
2018-01-02,뷰티,핸드크림,26,80,35,130,27,63,17,23,8,4
2018-01-02,뷰티,향수세트,,,,1,1,,,,,
2018-01-02,식품,허브차,5,41,30,77,20,57,10,31,3,9
2018-01-02,식품,헛개/가시오가피,,,1,1,4,3,1,2,,
2018-01-02,뷰티,헤어 브러쉬,4,19,7,28,5,19,1,4,,
2018-01-02,뷰티,헤어매니큐어,2,4,,2,2,2,,2,,2
2018-01-02,뷰티,헤어무스,,,,1,2,,,,1,
2018-01-02,뷰티,헤어스타일링용 염색약,11,58,30,63,24,73,22,35,4,7
2018-01-02,뷰티,헤어스타일링용 펌제,9,13,17,31,9,11,1,4,,
2018-01-02,뷰티,헤어스타일링용 흑채,,3,7,10,4,6,3,3,2,
2018-01-02,뷰티,헤어스프레이,5,2,17,26,7,4,6,8,1,1
2018-01-02,뷰티,헤어에센스,17,87,27,123,29,122,10,23,3,4
2018-01-02,뷰티,헤어왁스,10,5,30,25,6,8,1,5,2,2
2018-01-02,뷰티,헤어젤,,,7,4,4,7,3,1,,
2018-01-02,뷰티,헤어케어세트,2,12,6,8,3,9,3,,2,
2018-01-02,식품,호박,3,14,13,41,5,18,6,3,1,1
2018-01-02,식품,혼합견과,4,10,7,25,9,25,7,6,2,1
2018-01-02,식품,혼합곡,,,,,,1,,,,
2018-01-02,식품,홍삼 간식,,,2,8,,1,1,,1,2
2018-01-02,식품,홍삼 분말/환,1,4,2,12,3,9,,4,3,2
2018-01-02,식품,홍삼 음료,,2,3,,2,1,,2,3,
2018-01-02,식품,홍삼/인삼 제품,25,54,34,89,27,51,20,26,8,3
2018-01-02,식품,홍삼액/홍삼정,3,43,59,128,58,93,30,43,5,14
2018-01-02,식품,홍삼절편/홍삼정과,18,42,18,62,11,30,6,14,5,1
2018-01-02,식품,홍어,,,1,2,1,1,,,,
2018-01-02,식품,홍차,1,12,7,15,6,3,9,1,1,1
2018-01-02,뷰티,화장 비누,24,48,23,80,33,79,17,30,5,4
2018-01-02,뷰티,화장 퍼프,4,48,6,45,8,10,5,3,,
2018-01-02,식품,환자식,1,3,3,13,2,9,5,7,,5
2018-01-02,냉난방가전,황토매트,,1,,2,,,2,1,,
2018-01-02,식품,회,88,168,106,226,86,156,40,68,13,23
2018-01-02,냉난방가전,휴대용 선풍기,1,1,1,1,,,,,,
2018-01-02,식품,흰우유,16,49,112,332,88,154,16,23,5,9
2018-01-02,냉난방가전,히터,12,34,38,49,56,41,25,15,9,8
2018-01-03,식품,가공란,16,29,11,29,6,15,1,5,,1
2018-01-03,냉난방가전,가열식 가습기,1,1,2,2,,3,,2,1,
2018-01-03,식품,가자미,1,1,3,2,3,5,,2,,
2018-01-03,식품,갈비/찜/바비큐용 돈육,,1,1,2,,,,,,1
2018-01-03,식품,갈비용 우육,1,,,1,,,,,,
2018-01-03,식품,갈치,2,4,16,74,26,113,20,82,2,19
2018-01-03,식품,감/홍시,1,2,2,12,11,9,4,7,2,1
2018-01-03,식품,감귤/한라봉/오렌지,30,68,88,212,139,252,48,129,10,31
2018-01-03,식품,감마리놀렌산 영양제,1,4,,12,1,15,3,6,1,1
2018-01-03,식품,감말랭이,1,2,3,3,5,9,1,3,,1
2018-01-03,식품,감자,21,36,24,50,20,44,7,30,1,1
2018-01-03,식품,갓김치,,,2,2,,6,3,4,,2
2018-01-03,식품,건강즙,8,1,6,20,8,9,7,9,,5
2018-01-03,식품,건강즙/녹용,1,5,9,22,12,11,8,8,6,2
2018-01-03,식품,건대추,,,2,7,2,10,4,1,1,2
2018-01-03,식품,건망고,,1,1,5,2,,,,,
2018-01-03,식품,건바나나,,5,7,5,4,3,,1,,
2018-01-03,식품,건어물 건새우,,,1,2,1,1,,1,,
2018-01-03,식품,건어물 노가리,,,1,4,,3,,2,1,
2018-01-03,식품,건어물 마른오징어,10,25,24,81,22,46,5,11,4,5
2018-01-03,식품,건어물 멸치,,,10,21,11,22,2,15,4,3
2018-01-03,식품,건어물 쥐포,,6,10,25,12,20,2,6,,
2018-01-03,식품,건어물 진미채,,1,2,9,4,6,,1,,
2018-01-03,식품,건어물 황태,,3,7,8,7,14,3,5,6,3
