날짜,대분류,소분류,20M,20F,30M,30F,40M,40F,50M,50F,60M,60F
2018-07-02,식품,건어물 마른오징어,10,12,28,70,19,26,6,6,1,5
2018-07-02,식품,건어물 멸치,1,1,5,16,7,8,3,5,5,5
2018-07-02,식품,건어물 쥐포,1,4,7,17,10,27,2,10,,2
2018-07-02,식품,건어물 진미채,,2,3,12,4,8,5,4,,
2018-07-02,식품,건어물 황태,3,1,6,10,6,7,6,4,2,
2018-07-02,식품,건자두,3,15,14,61,24,60,25,61,2,28
2018-07-02,식품,건포도,,3,1,8,,,,2,,
2018-07-02,식품,게장류,1,15,6,15,5,7,5,5,,1
2018-07-02,식품,견과류,5,24,20,71,24,57,10,25,4,10
2018-07-02,식품,견과류 땅콩,,3,5,4,9,12,4,9,1,1
2018-07-02,식품,견과류 마카다미아,1,,6,4,4,6,,4,,1
2018-07-02,식품,견과류 밤,5,9,9,32,8,25,,4,,2
2018-07-02,식품,견과류 잣/은행,,1,1,7,3,5,1,2,1,
2018-07-02,식품,견과류 카카오닙스,1,2,3,9,4,13,1,1,2,1
2018-07-02,식품,견과류 캐슈넛,1,2,,4,1,2,2,,,
2018-07-02,식품,견과류 피스타치오,,1,,4,,1,,,,
2018-07-02,식품,견과류 호두,1,4,3,22,10,17,2,6,3,3
2018-07-02,식품,계란,4,14,21,69,29,41,16,15,,10
2018-07-02,식품,고등어,6,17,42,95,48,106,16,83,14,29
2018-07-02,식품,고추/피망/파프리카,3,11,2,29,13,27,6,8,1,2
2018-07-02,식품,곡물차,1,1,3,17,7,13,1,2,,1
2018-07-02,냉난방가전,공기정화 용품,10,17,23,57,10,14,11,14,3,
2018-07-02,냉난방가전,공기청정기,11,4,15,31,8,15,11,8,2,1
2018-07-02,식품,곶감/반건시,,,1,4,2,,4,1,,
2018-07-02,식품,과실차,,3,6,18,5,12,1,5,,
2018-07-02,식품,과일류,3,20,15,21,20,31,17,20,4,6
2018-07-02,식품,과일세트,,,1,1,1,1,,1,,
2018-07-02,식품,과일채소 분말/분태,,,,,,1,,,,
2018-07-02,식품,과채 음료/주스,14,48,49,161,52,86,23,27,5,14
2018-07-02,식품,국내산 돈육,1,2,2,10,5,13,1,2,1,1
2018-07-02,식품,굴 생물,,,,1,,2,,,,
2018-07-02,식품,굴비/조기,1,4,7,6,11,18,10,25,1,9
2018-07-02,식품,글루코사민/키토산 영양제,7,19,10,20,4,10,6,3,1,4
2018-07-02,뷰티,기능성 모공관리 화장품,3,19,5,11,2,4,,,,
2018-07-02,뷰티,기능성 아이케어 화장품,5,42,14,94,33,72,16,40,7,5
2018-07-02,뷰티,기능성 영양보습 화장품,,5,,3,,1,,1,,
2018-07-02,뷰티,기능성 트러블케어 화장품,3,20,4,13,1,7,,2,,2
2018-07-02,뷰티,기능성 화이트닝 화장품,,,,1,,,,,,
2018-07-02,뷰티,기능성 화장품 세트,1,1,,1,,,1,,,
2018-07-02,뷰티,기초 화장용 로션,35,69,52,101,43,76,12,27,2,3
2018-07-02,뷰티,기초 화장용 미스트,15,52,17,52,5,29,9,3,1,3
2018-07-02,뷰티,기초 화장용 스킨,43,115,49,141,24,116,20,41,2,10
2018-07-02,뷰티,기초 화장용 에센스,30,162,45,239,51,157,29,52,5,10
2018-07-02,뷰티,기초 화장용 오일/앰플,16,93,18,74,18,49,7,24,2,6
2018-07-02,뷰티,기초 화장용 크림,112,377,187,529,118,389,60,143,17,22
2018-07-02,식품,기타 농산물,3,9,11,27,15,24,11,13,1,5
2018-07-02,식품,기타 주스류,9,18,30,76,44,41,10,12,1,2
2018-07-02,식품,기타 한방/환제품,,,1,4,3,4,5,2,1,1
2018-07-02,식품,김치류,6,26,32,74,49,85,20,54,9,20
2018-07-02,식품,꽃게,,,2,4,2,2,5,3,,1
2018-07-02,식품,나물,,5,3,16,4,16,1,2,2,3
2018-07-02,식품,낙지,1,1,4,6,3,7,1,2,,1
2018-07-02,뷰티,남성 로션,6,3,18,13,16,12,2,8,,1
2018-07-02,뷰티,남성 메이크업,14,1,7,2,,3,1,5,,1
2018-07-02,뷰티,남성 선케어,,4,2,,1,4,,1,,
2018-07-02,뷰티,남성 세트,16,13,18,10,5,13,8,5,2,2
2018-07-02,뷰티,남성 쉐이빙,8,6,11,13,13,5,,3,3,1
2018-07-02,뷰티,남성 스킨,3,3,10,8,9,13,8,10,1,1
2018-07-02,뷰티,남성 에센스,6,5,18,17,14,9,4,4,2,1
2018-07-02,뷰티,남성 크림,3,,2,1,2,,,,,
2018-07-02,뷰티,남성 클렌징,4,2,7,3,3,4,2,2,1,
2018-07-02,냉난방가전,냉풍기,2,5,16,5,9,15,17,6,1,1
2018-07-02,뷰티,네일 메이크업 용품,30,272,59,420,58,156,14,28,2,4
2018-07-02,뷰티,네일관리 소품,,3,4,7,2,4,1,,1,1
2018-07-02,뷰티,네일리무버,,7,,10,3,8,,1,,
2018-07-02,뷰티,네일세트,,4,2,5,2,3,,2,1,
2018-07-02,뷰티,네일아트,,1,1,2,,2,,,,
2018-07-02,뷰티,네일컬러,,2,1,12,5,4,1,1,2,
2018-07-02,뷰티,네일케어,2,3,3,7,1,4,,2,,
2018-07-02,식품,녹차,1,8,16,15,11,11,7,5,,
2018-07-02,식품,느타리버섯,1,,6,6,3,4,,,2,
2018-07-02,식품,다이어트보조식,41,113,58,213,53,198,16,56,5,11
2018-07-02,식품,다이어트용 헬스보충식품,48,27,38,21,20,8,9,5,,1
2018-07-02,식품,닭 양념육,1,4,4,2,2,3,,3,,
2018-07-02,식품,닭가슴살,142,184,131,126,43,86,24,61,14,10
2018-07-02,식품,대게/킹크랩,,1,1,3,2,2,,4,,
2018-07-02,식품,더치커피,8,16,23,23,7,9,5,1,,
2018-07-02,뷰티,데오드란트,10,12,15,31,4,15,4,6,1,1
2018-07-02,식품,도라지/더덕,1,1,2,7,2,3,1,2,,1
2018-07-02,냉난방가전,돈풍기,,1,1,,,,,,,
2018-07-02,식품,돼지 곱창,104,224,102,202,23,40,10,14,1,10
2018-07-02,식품,두유,45,107,95,251,112,230,52,157,17,39
2018-07-02,식품,둥굴레차,2,2,6,7,9,6,5,2,3,
2018-07-02,식품,딸기/복분자/블루베리,3,4,14,19,5,22,7,7,2,2
2018-07-02,식품,딸기우유,5,4,8,12,3,9,1,3,1,
2018-07-02,냉난방가전,라디에이터,,1,1,,,,,,,
2018-07-02,식품,랍스타,,2,1,2,,,2,,,
2018-07-02,식품,레몬/자몽,3,21,24,39,15,27,3,7,1,4
2018-07-02,식품,루테인/눈 영양제,2,13,20,46,25,48,18,35,2,8
2018-07-02,뷰티,린스,8,28,10,46,11,27,8,13,1,1
2018-07-02,뷰티,립앤아이 리무버,2,23,4,10,2,9,,2,,
2018-07-02,식품,마/야콘,,,,3,,4,,1,,
2018-07-02,식품,마늘/생강,3,7,7,11,8,19,3,11,2,5
2018-07-02,냉난방가전,멀티형 에어컨,1,5,3,3,6,1,2,5,,
2018-07-02,뷰티,메이크업 박스,,4,1,3,1,3,,2,1,
2018-07-02,뷰티,메이크업 브러쉬,3,32,13,40,13,18,2,3,2,1
2018-07-02,식품,메추리알,2,2,2,13,4,5,,2,,1
2018-07-02,식품,명태/동태,,,1,3,1,,1,,,
2018-07-02,식품,무/배추,,,1,5,,4,1,,,
2018-07-02,식품,무김치,1,4,14,26,29,55,18,30,5,6
2018-07-02,식품,문어,1,,3,4,4,3,,4,,
2018-07-02,식품,물김치,,1,,8,7,7,7,8,1,2
2018-07-02,식품,미나리,,1,1,1,1,,,,,
2018-07-02,식품,미숫가루/곡물가루,2,8,13,20,5,17,5,4,3,3
2018-07-02,뷰티,미용가위,4,,2,13,,,,2,,1
2018-07-02,식품,믹스 채소,,2,,1,,1,2,,,
2018-07-02,식품,밀크티/티라떼,14,47,14,49,10,13,3,7,2,
2018-07-02,식품,바나나/파인애플/망고,11,30,26,89,29,95,4,33,4,8
2018-07-02,식품,바나나우유,27,50,27,63,15,28,3,2,1,1
2018-07-02,뷰티,바디 보습제,29,107,32,131,41,76,6,21,2,1
2018-07-02,뷰티,바디 세트,3,10,2,32,5,12,3,2,,1
2018-07-02,뷰티,바디 스크럽,,22,5,12,1,7,1,4,1,
2018-07-02,뷰티,바디 클렌져,26,77,53,162,40,85,21,30,4,1
2018-07-02,뷰티,바디케어용 땀패드,,3,,3,1,1,1,,,
2018-07-02,뷰티,바디케어용 때비누,,3,5,14,6,12,2,4,1,
2018-07-02,뷰티,바디케어용 볼륨업크림,,1,3,10,1,4,,,,
2018-07-02,뷰티,바디케어용 슬리밍,9,29,5,25,3,11,3,1,,1
2018-07-02,뷰티,바디케어용 제모제,14,15,13,8,5,18,2,1,1,
2018-07-02,뷰티,바디케어용 청 결제,4,24,15,37,13,23,7,4,,1
2018-07-02,식품,반건조고구마,2,17,10,19,6,16,2,6,,2
2018-07-02,식품,반찬류,3,14,15,33,19,31,7,12,4,1
2018-07-02,식품,배/포도/과일즙,6,18,29,50,17,30,8,12,2,1
2018-07-02,식품,배추김치,6,37,52,93,83,248,45,179,24,43
2018-07-02,식품,백김치,,1,,6,1,2,,,,
2018-07-02,뷰티,베이스 메이크업 세트,1,2,1,1,,2,,,,
2018-07-02,뷰티,베이스 메이크업용 BB크림,5,14,12,39,4,12,1,8,,1
2018-07-02,뷰티,베이스 메이크업용 CC크림,1,1,3,2,1,,,1,,
2018-07-02,뷰티,베이스 메이크업용 가루파우더,2,15,4,25,3,9,3,3,,
2018-07-02,뷰티,베이스 메이크업용 메이크업베이스,3,14,1,9,1,4,,,,1
2018-07-02,뷰티,베이스 메이크업용 컨실러,4,30,4,13,4,16,4,2,,
2018-07-02,뷰티,베이스 메이크업용 쿠션팩트,8,110,29,145,36,133,5,43,3,9
2018-07-02,뷰티,베이스 메이크업용 트윈케이크,,1,,6,1,6,2,,,
2018-07-02,뷰티,베이스 메이크업용 파우더팩트,5,47,8,87,14,66,9,22,1,
2018-07-02,뷰티,베이스 메이크업용 파운데이션,11,101,14,92,15,45,8,17,5,1
2018-07-02,뷰티,베이스 메이크업용 프라이머,5,33,13,20,3,15,2,3,,
2018-07-02,냉난방가전,벽걸이 에어컨,7,14,34,27,16,31,8,7,,
2018-07-02,냉난방가전,벽걸이형 선풍기,1,1,10,14,11,10,9,9,3,2
2018-07-02,식품,보리차,,,6,21,4,4,2,1,1,
2018-07-02,냉난방가전,보일러,,1,1,,1,,,,,
2018-07-02,식품,복분자/석류/과실즙,8,16,18,41,22,55,11,23,1,7
2018-07-02,냉난방가전,복합식 가습기,,1,1,1,,1,,,,1
2018-07-02,식품,부추,1,1,1,4,4,1,,,,
2018-07-02,뷰티,뷰티 눈썹정리도구,5,12,5,7,1,4,1,2,,
2018-07-02,뷰티,뷰티 속눈썹/쌍꺼풀,2,15,,20,4,14,2,4,1,
2018-07-02,뷰티,뷰티 손거울,1,4,4,15,5,6,,2,,1
2018-07-02,뷰티,뷰티 타투,7,20,4,11,1,4,1,,,
2018-07-02,뷰티,뷰티 헤어캡,,,3,1,,1,1,,1,
2018-07-02,뷰티,뷰티 화장솜,13,43,9,35,1,18,,2,,2
2018-07-02,뷰티,뷰티 화장품 공병/케이스,2,4,8,6,7,5,1,2,,1
2018-07-02,뷰티,뷰티용 기름종이,4,3,2,6,4,5,1,1,,
2018-07-02,뷰티,뷰티용 면봉/귀이개,3,10,14,17,7,10,2,,,2
2018-07-02,뷰티,뷰티용 뷰러,,20,1,13,6,2,1,1,,1
2018-07-02,뷰티,뷰티용 샤프너,,2,,2,,,,,,
2018-07-02,뷰티,뷰티용 여드름압출기,3,7,3,10,1,4,,1,,
2018-07-02,식품,브로콜리/셀러리,4,5,5,16,3,4,5,1,,2
2018-07-02,식품,비타민,36,60,117,170,94,116,33,58,16,4
2018-07-02,식품,비타민/화이바 음료,12,25,16,16,13,19,8,6,6,2
2018-07-02,식품,삼치,1,,1,10,4,4,,1,,
2018-07-02,식품,상황버섯,,,,,,,,1,,
2018-07-02,식품,새송이버섯,1,1,1,6,1,4,1,1,,
2018-07-02,식품,새우/대하,5,9,4,6,8,10,,,2,
2018-07-02,뷰티,색조 메이크업 립글로스,,5,2,7,1,2,,,,
2018-07-02,뷰티,색조 메이크업 립라이너,,2,,3,1,5,,,,
2018-07-02,뷰티,색조 메이크업 립밤,11,19,8,24,5,9,2,3,3,2
2018-07-02,뷰티,색조 메이크업 립스틱,21,138,20,122,18,93,4,25,2,1
2018-07-02,뷰티,색조 메이크업 립틴트,15,126,15,100,14,45,3,5,2,1
2018-07-02,뷰티,색조 메이크업 마스카라,,35,3,28,3,21,3,8,,3
2018-07-02,뷰티,색조 메이크업 볼터치,9,46,5,47,6,12,2,4,,
2018-07-02,뷰티,색조 메이크업 속눈썹영양제,2,18,,11,1,6,,,,
2018-07-02,뷰티,색조 메이크업 쉐딩/하이라이터,1,16,2,10,1,9,2,1,1,
2018-07-02,뷰티,색조 메이크업 아이라이너,6,56,11,55,8,27,4,15,1,1
2018-07-02,뷰티,색조 메이크업 아이브로우,5,60,10,51,17,30,11,14,1,
2018-07-02,뷰티,색조 메이크업 아이섀도우,8,120,8,56,6,29,3,7,,1
2018-07-02,식품,생닭/닭부분육,1,6,1,9,1,14,1,,1,1
2018-07-02,식품,생선류,2,6,10,34,15,21,7,16,,1
2018-07-02,식품,생수,92,225,286,498,218,333,113,175,44,31
2018-07-02,식품,생식/선식 분말,2,3,1,14,3,28,6,14,1,
2018-07-02,뷰티,샤워코롱,,,1,4,2,6,,1,,
2018-07-02,뷰티,샴푸,63,177,202,394,146,316,72,118,21,22
2018-07-02,뷰티,선로션,5,7,3,6,1,11,2,1,,
2018-07-02,뷰티,선스프레이,,1,,5,,2,2,,,
2018-07-02,식품,선식,1,3,2,6,1,2,5,4,,2
2018-07-02,뷰티,선케어용 선밤,16,43,16,54,21,44,8,13,2,5
2018-07-02,뷰티,선크림,19,47,14,90,20,48,17,29,8,6
2018-07-02,뷰티,세안도구,9,6,1,9,2,2,,1,,
2018-07-02,식품,소고기 등심/안심,,1,2,9,2,7,1,3,1,1
2018-07-02,식품,소고기 육회,24,27,26,58,25,52,4,2,,1
2018-07-02,뷰티,손톱정리도구,1,2,3,10,4,3,3,3,3,
2018-07-02,식품,수산 생물,6,29,32,66,29,35,8,14,2,1
2018-07-02,식품,수입우육,5,15,8,28,20,24,4,11,,2
2018-07-02,식품,숙취/에너지/건강 음료,4,25,14,32,23,22,11,7,4,
2018-07-02,뷰티,스크럽/필링크림,15,42,8,54,8,31,4,8,1,3
2018-07-02,뷰티,스킨케어 곡물팩,1,1,,1,1,2,1,,,1
2018-07-02,뷰티,스킨케어 마스크팩,34,119,38,148,38,107,16,46,2,8
2018-07-02,뷰티,스킨케어 수면팩,5,5,2,11,12,4,2,2,2,1
2018-07-02,뷰티,스킨케어 시트마스크팩,15,75,21,103,22,99,9,36,3,6
2018-07-02,뷰티,스킨케어 워시오프팩,3,8,3,11,1,2,1,3,,
2018-07-02,뷰티,스킨케어 코팩,37,46,31,66,18,55,8,10,5,
2018-07-02,뷰티,스킨케어 필오프팩,7,29,3,32,11,65,5,36,1,8
2018-07-02,냉난방가전,스탠드형 냉온풍기,1,2,6,2,2,5,4,,,
2018-07-02,냉난방가전,스탠드형 에어컨,6,5,22,23,12,15,3,13,1,1
2018-07-02,식품,스피루리나 영양제,1,,,2,5,12,1,5,,3
2018-07-02,식품,시금치,,1,,9,1,6,,1,,
2018-07-02,식품,식혜/수정과,,,8,9,9,9,2,3,,
2018-07-02,냉난방가전,신발건조기,,,,,3,,,,,
2018-07-02,식품,쌀,17,38,127,262,158,268,62,111,24,34
2018-07-02,식품,쌈채소,1,22,17,47,13,31,7,5,3,2
2018-07-02,식품,아몬드유/코코넛밀크,10,69,20,65,3,28,3,13,3,2
2018-07-02,식품,아이스티,3,11,16,17,32,22,12,6,3,1
2018-07-02,뷰티,애프터선,8,19,21,56,13,22,1,1,1,
2018-07-02,식품,야채/호박즙,7,38,31,58,28,33,13,26,6,9
2018-07-02,식품,양념 돈육,2,,1,,,3,1,,,
2018-07-02,식품,양념우육,5,10,3,9,2,5,,,,
2018-07-02,식품,양배추/양상추,4,7,5,18,,12,2,5,,3
2018-07-02,식품,양파/마늘즙,4,3,10,26,15,26,14,10,9,2
2018-07-02,식품,어란(생선알),2,1,,2,,2,,1,,
2018-07-02,식품,어린이 음료,,3,4,17,8,6,,,,
2018-07-02,식품,어린이영양제,1,4,20,46,15,10,1,1,,
2018-07-02,식품,어린이홍삼,,8,39,54,9,31,5,6,1,3
2018-07-02,식품,어린잎/새싹채소,,1,4,8,1,4,,,,1
2018-07-02,냉난방가전,업소용 선풍기,,2,,8,13,13,6,7,1,
2018-07-02,냉난방가전,에어워셔,,1,1,,2,1,,1,,
2018-07-02,냉난방가전,에어컨 리모컨,2,1,10,5,8,9,,,3,2
2018-07-02,식품,에이드,4,15,14,14,7,13,1,6,,1
2018-07-02,식품,연어/훈제연어,,7,6,11,4,8,4,6,,1
2018-07-02,식품,영지버섯,,,1,,,,,1,,
2018-07-02,식품,오리고기/훈제오리,7,9,15,39,13,50,8,22,2,6
2018-07-02,식품,오메가3/스쿠알렌 영양제,10,21,42,50,22,72,28,36,9,5
2018-07-02,식품,오이/가지,,3,3,33,4,18,1,6,1,
2018-07-02,식품,오징어,4,6,9,45,12,12,4,2,1,
2018-07-02,식품,옥돔,,,,2,,1,,1,,
2018-07-02,식품,옥수수,6,37,29,145,17,68,13,23,3,3
2018-07-02,식품,옥수수차,1,1,1,7,5,9,4,1,1,
2018-07-02,냉난방가전,온수매트,,,,,3,1,,,,
2018-07-02,냉난방가전,온열매트,5,4,43,27,65,20,23,5,7,1
2018-07-02,냉난방가전,온풍기,,,,,,,1,,,
2018-07-02,식품,옻/칡/쑥즙,,2,2,9,9,13,4,6,,2
2018-07-02,식품,요거트/발효유,13,40,35,110,32,55,10,16,3,5
2018-07-02,식품,우엉/연근,,,,2,1,1,,,,
2018-07-02,식품,원두커피,14,25,46,91,102,74,51,33,15,8
2018-07-02,식품,윙봉/닭다리/날개,,,1,7,2,3,1,,,1
2018-07-02,식품,유자차,5,6,7,12,12,14,2,2,1,
2018-07-02,식품,유제품 음료,11,46,42,82,25,61,12,19,4,1
2018-07-02,식품,율무차,,2,,3,2,2,1,1,2,
2018-07-02,식품,음용 식초,,2,7,13,14,10,2,6,1,1
2018-07-02,냉난방가전,의류건조기,1,9,46,47,29,39,10,9,6,7
2018-07-02,냉난방가전,이동형 에어컨,,3,8,5,9,2,4,4,1,
2018-07-02,식품,이온음료,7,8,5,36,23,28,6,9,2,1
2018-07-02,식품,인삼/수삼/산삼,1,4,10,9,6,4,7,5,,
2018-07-02,식품,인스턴트커피,33,88,178,262,205,241,122,97,62,24
2018-07-02,뷰티,입욕제,,6,3,17,3,2,,1,,
2018-07-02,식품,잡곡,7,22,18,57,20,46,11,35,6,7
2018-07-02,식품,잡곡 씨드류,3,5,2,4,1,4,2,4,1,
2018-07-02,식품,장어,1,2,4,7,6,4,7,4,1,
2018-07-02,식품,장조림/카레용 돈육,1,1,2,5,,2,,,,
2018-07-02,식품,저/무지방우유,,8,10,32,10,21,1,8,1,
2018-07-02,냉난방가전,전기온수기,,,1,,1,2,3,,1,
2018-07-02,냉난방가전,전기장판,,,,,,2,,,,
2018-07-02,식품,전복 생물,2,1,8,30,12,31,6,17,8,5
2018-07-02,식품,전통주,,,1,2,1,1,1,,,1
2018-07-02,식품,전통차,7,11,10,30,21,45,13,13,2,3
2018-07-02,식품,절임배추/김치속,,,,,1,,,6,,
2018-07-02,식품,젓갈류,2,11,19,37,10,29,13,18,4,6
2018-07-02,냉난방가전,제습기,32,71,99,215,98,147,52,76,14,10
2018-07-02,식품,조개,1,9,12,49,13,17,2,10,2,3
2018-07-02,식품,주꾸미,3,13,10,29,6,18,5,2,,1
2018-07-02,식품,차 선물세트,2,2,,4,1,5,1,1,,1
2018-07-02,식품,차/곡물 음료,5,11,8,29,10,42,15,16,,4
2018-07-02,식품,참외/메론/수박,7,31,46,108,52,125,31,73,6,19
2018-07-02,냉난방가전,천장형 에어컨,,,,,1,,,,,
2018-07-02,식품,초유 영양제,,,1,4,3,3,1,,,1
2018-07-02,냉난방가전,초음파식 가습기,,,1,,,,,,,
2018-07-02,식품,초코우유,18,32,5,6,4,12,2,1,,
2018-07-02,식품,카페 푸드,66,145,72,152,33,111,6,25,,4
2018-07-02,식품,카페용 초콜릿시럽,3,,4,2,2,7,3,,,1
2018-07-02,냉난방가전,카페트매트,,,,1,,3,,,,
2018-07-02,식품,칼슘/철분 영양제,4,28,30,91,16,35,12,17,6,
2018-07-02,식품,캡슐/POD커피,6,17,28,49,23,35,9,14,5,1
2018-07-02,식품,커피용 프림,,,,,1,2,3,,,2
2018-07-02,식품,커피음료,177,454,237,461,138,229,48,59,10,12
2018-07-02,냉난방가전,컨벡터,,,,1,,,,,,
2018-07-02,식품,코코아/핫초코,6,16,9,23,5,9,1,1,,1
2018-07-02,식품,콜라겐/코큐텐 영양제,2,11,5,36,19,48,14,32,5,8
2018-07-02,식품,콩나물/숙주,1,3,8,26,10,15,1,4,1,2
2018-07-02,뷰티,클렌징 로션,5,11,1,6,2,5,,2,,
2018-07-02,뷰티,클렌징 오일,16,53,17,64,10,33,3,13,5,1
2018-07-02,뷰티,클렌징 워터/젤,5,29,8,37,6,17,4,6,2,2
2018-07-02,뷰티,클렌징 크림,1,7,4,2,3,8,,4,,
2018-07-02,뷰티,클렌징 티슈,,13,3,10,3,12,2,7,,1
2018-07-02,뷰티,클렌징 폼,43,65,44,141,46,97,15,29,1,8
2018-07-02,식품,클로렐라 영양제,2,2,3,5,1,2,1,,1,1
2018-07-02,식품,키위/참다래,1,8,14,23,11,47,7,21,2,7
2018-07-02,냉난방가전,탁상/USB 선풍기,4,4,9,24,20,6,5,7,,
2018-07-02,식품,탄산수,10,17,53,98,35,52,9,12,4,2
2018-07-02,식품,탄산음료,50,82,105,130,82,88,25,33,7,9
2018-07-02,뷰티,태닝용 선크림,,,1,,2,2,,,1,
2018-07-02,식품,토마토,6,37,15,58,20,44,6,20,12,5
2018-07-02,뷰티,트리트먼트,9,126,46,204,37,200,26,106,2,24
2018-07-02,식품,파/양파,3,15,30,73,32,89,17,18,3,6
2018-07-02,식품,파김치,,1,,4,6,7,2,2,,
2018-07-02,뷰티,팩도구,2,4,,5,1,6,,,,
2018-07-02,식품,포도/거봉/체리,,6,2,1,,2,2,1,,
2018-07-02,식품,표고버섯,,1,3,12,4,6,1,4,,
2018-07-02,뷰티,풋스프레이,,1,,1,,,,,,
2018-07-02,뷰티,풋워시/스크럽,,2,3,5,1,4,1,1,,
2018-07-02,뷰티,풋크림,1,4,2,8,2,6,,1,,
2018-07-02,뷰티,풋패치,3,13,7,24,6,10,,4,,
2018-07-02,식품,프라페/버블티 파우더,2,4,4,7,12,3,2,2,1,
2018-07-02,식품,프로바이오틱스,8,36,54,87,34,99,26,27,11,9
2018-07-02,식품,프로폴리스/로얄젤리,9,18,9,30,8,27,8,13,5,7
2018-07-02,식품,한방 분말/환제품,11,34,59,124,75,171,49,91,21,22
2018-07-02,식품,한방재료,4,10,10,18,15,19,7,7,1,1
2018-07-02,식품,한우육,8,9,27,37,20,32,7,13,,4
2018-07-02,식품,해조류 다시마,2,2,1,9,3,4,,3,1,3
2018-07-02,식품,해조류 미역,2,4,5,22,3,18,6,8,,3
2018-07-02,식품,해초류 ,,,1,5,1,4,2,1,,
2018-07-02,뷰티,핸드워시/스크럽,3,7,16,30,11,13,10,7,1,2
2018-07-02,뷰티,핸드크림,3,25,11,29,10,18,3,4,2,2
2018-07-02,뷰티,향수세트,1,,,,,,,,,
2018-07-02,식품,허브차,4,27,17,59,40,58,10,21,3,2
2018-07-02,식품,헛개/가시오가피,,1,,3,,4,1,2,,
2018-07-02,뷰티,헤어 브러쉬,4,14,7,24,11,19,4,4,,
2018-07-02,뷰티,헤어매니큐어,,,1,2,1,2,,2,,
2018-07-02,뷰티,헤어무스,,,2,,,1,,,,
2018-07-02,뷰티,헤어스타일링용 염색약,12,40,20,63,29,57,17,51,6,5
2018-07-02,뷰티,헤어스타일링용 펌제,5,12,5,15,4,16,1,3,,
2018-07-02,뷰티,헤어스타일링용 흑채,8,7,6,5,3,8,,2,,3
2018-07-02,뷰티,헤어스프레이,17,6,19,21,12,13,9,4,,2
2018-07-02,뷰티,헤어에센스,10,54,33,98,21,68,18,29,1,5
2018-07-02,뷰티,헤어왁스,16,9,23,21,9,5,4,4,2,1
2018-07-02,뷰티,헤어젤,,1,1,2,5,,1,,,
2018-07-02,뷰티,헤어케어세트,2,4,3,5,5,6,,2,,1
2018-07-02,식품,호박,1,20,14,38,11,23,4,10,1,
2018-07-02,식품,혼합견과,5,20,9,27,9,32,1,8,1,1
2018-07-02,식품,혼합곡,,,,,,1,,1,,
2018-07-02,식품,홍삼 간식,,,1,4,1,1,,,,
2018-07-02,식품,홍삼 분말/환,1,1,,1,3,5,,1,,
2018-07-02,식품,홍삼 음료,,,,2,1,1,1,1,,
2018-07-02,식품,홍삼/인삼 제품,10,11,12,25,10,18,12,6,6,2
2018-07-02,식품,홍삼액/홍삼정,13,27,39,104,63,98,33,46,8,6
2018-07-02,식품,홍삼절편/홍삼정과,1,4,2,11,6,5,3,7,,
2018-07-02,식품,홍어,,,1,,1,1,,,,
2018-07-02,식품,홍차,3,3,4,7,6,10,5,4,1,
2018-07-02,뷰티,화장 비누,15,40,30,74,39,90,29,34,10,9
2018-07-02,뷰티,화장 퍼프,8,52,8,57,6,34,3,10,1,
2018-07-02,식품,환자식,5,5,2,1,3,14,4,10,2,1
2018-07-02,냉난방가전,황토매트,,,,,1,,,,,
2018-07-02,식품,회,115,230,139,343,134,289,56,146,20,30
2018-07-02,냉난방가전,휴대용 선풍기,11,38,37,59,24,42,20,9,5,
2018-07-02,식품,흰우유,23,55,158,318,69,139,23,39,8,13
2018-07-02,냉난방가전,히터,,1,3,4,3,1,,,,1
2018-07-03,식품,가공란,4,18,23,37,13,25,4,9,1,2
2018-07-03,식품,가자미,2,2,1,6,5,1,,3,,
2018-07-03,식품,갈비/찜/바비큐용 돈육,1,3,4,2,2,5,,,1,
2018-07-03,식품,갈비용 우육,1,1,,,,,,,,
2018-07-03,식품,갈치,,6,3,17,6,13,7,11,1,
2018-07-03,식품,감/홍시,1,1,,3,1,6,,1,,
2018-07-03,식품,감귤/한라봉/오렌지,3,2,14,34,7,25,5,6,,1
2018-07-03,식품,감마리놀렌산 영양제,1,4,2,2,1,11,1,,,
2018-07-03,식품,감말랭이,1,,,2,1,,,1,,1
2018-07-03,식품,감자,6,15,14,31,25,53,14,46,10,8
2018-07-03,식품,갓김치,,1,4,7,7,20,6,16,2,3
2018-07-03,식품,건강즙,2,7,5,26,15,30,10,17,5,6
2018-07-03,식품,건강즙/녹용,3,8,13,10,4,14,6,9,,4
2018-07-03,식품,건대추,1,1,2,4,2,4,2,1,2,
2018-07-03,식품,건망고,,,,,1,2,1,3,,
2018-07-03,식품,건바나나,,2,,5,1,5,1,4,,1
2018-07-03,식품,건어물 건새우,,,,1,1,2,,1,,
2018-07-03,식품,건어물 노가리,,1,,3,2,3,1,1,,2
2018-07-03,식품,건어물 마른오징어,3,22,32,62,19,29,1,10,1,2
2018-07-03,식품,건어물 멸치,,,3,13,8,11,1,11,2,2
2018-07-03,식품,건어물 쥐포,,4,6,15,12,20,1,3,1,
2018-07-03,식품,건어물 진미채,2,,2,2,4,11,,2,,1
2018-07-03,식품,건어물 황태,,3,7,22,9,25,14,25,4,13
2018-07-03,식품,건자두,1,9,6,20,12,22,7,5,,3
2018-07-03,식품,건포도,,1,2,3,1,3,,1,,
2018-07-03,식품,게장류,,6,10,14,3,7,5,3,,1
